date,ticker,status,is_buy,size,price,value,commission
2024-07-02,YKBNK,Completed,False,-5280.0,32.58000183105469,99889.883974508,0.0
2024-07-02,AEFES,Completed,True,4200.0,23.90722340695729,100410.33830922062,0.0
2024-07-02,ULKER,Completed,True,650.0,154.09344548192516,100160.73956325135,0.0
2024-08-02,AKENR,Completed,False,-7158.0,12.550000190734863,106367.87754249573,0.0
2024-08-02,TTRAK,Completed,False,-434.0,694.7800105537956,100052.82756847283,0.0
2024-08-02,BIMAS,Completed,True,340.0,293.8400013203524,99905.60044891982,0.0
2024-08-02,BANVT,Completed,True,308.0,322.0,99176.0,0.0
2024-09-03,BIMAS,Completed,False,-340.0,270.0735756253305,99905.60044891982,0.0
2024-09-03,CCOLA,Completed,False,-167.0,62.90239077926254,99648.02989470653,0.0
2024-09-03,AKENR,Completed,True,7886.0,12.699999809265137,100152.19849586487,0.0
2024-09-03,YKBNK,Completed,True,3024.0,33.02000045776367,99852.48138427734,0.0
2024-10-02,ULKER,Completed,False,-650.0,121.70142890958988,100160.73956325135,0.0
2024-10-02,TTKOM,Completed,True,2042.0,48.81999969482422,99690.43937683105,0.0
2024-11-04,AKBNK,Completed,False,-2207.0,47.105720153425295,100364.42757412938,0.0
2024-11-04,YKBNK,Completed,False,-3024.0,24.0,99852.48138427734,0.0
2024-11-04,TSKB,Completed,True,8691.0,11.505826547445873,99997.13852385207,0.0
2024-11-04,PGSUS,Completed,True,437.0,227.6999969482422,99504.89866638184,0.0
2024-12-03,PGSUS,Completed,False,-437.0,219.8000030517578,99504.89866638184,0.0
2024-12-03,TSKB,Completed,False,-8691.0,11.982851653796985,99997.13852385207,0.0
2024-12-03,TTKOM,Completed,False,-2042.0,45.77999877929688,99690.43937683105,0.0
2024-12-03,AKBNK,Completed,True,1729.0,58.28977158748563,100783.01507476266,0.0
2024-12-03,TRGYO,Completed,True,1937.0,52.0266914306781,100775.70130122348,0.0
2024-12-03,SNGYO,Completed,True,29017.0,3.487499952316284,101196.78611636162,0.0
2025-01-03,AEFES,Completed,False,-4200.0,17.210053107978542,100410.33830922062,0.0
2025-01-03,YKBNK,Completed,True,3144.0,31.940000534057617,100419.36167907715,0.0
2025-02-04,SNGYO,Completed,False,-29017.0,3.069999933242798,101196.78611636162,0.0
2025-02-04,YKBNK,Completed,False,-3144.0,29.36000061035156,100419.36167907715,0.0
2025-02-04,TSKB,Completed,True,7718.0,12.99414209352,100288.78867778736,0.0
2025-02-04,VAKBN,Completed,True,3796.0,26.440000534057617,100366.24202728271,0.0
2025-03-04,BANVT,Completed,False,-308.0,267.5,99176.0,0.0
2025-03-04,TRGYO,Completed,False,-1937.0,48.70774773957185,100775.70130122348,0.0
2025-03-04,PGSUS,Completed,True,404.0,246.3999938964844,99545.5975341797,0.0
2025-03-04,ISCTR,Completed,True,6667.0,14.998184159646769,99992.89379236501,0.0
2025-04-03,AKBNK,Completed,False,-1729.0,51.59631869367923,100783.01507476266,0.0
2025-04-03,AKENR,Completed,False,-7886.0,10.09000015258789,100152.19849586487,0.0
2025-04-03,ISCTR,Completed,False,-6667.0,11.834480952893674,99992.89379236501,0.0
2025-04-03,PGSUS,Completed,False,-404.0,246.3000030517578,99545.5975341797,0.0
2025-04-03,TSKB,Completed,False,-7718.0,10.47545337677002,100288.78867778736,0.0
2025-04-03,TKFEN,Completed,True,744.0,128.39407057335873,95525.1885065789,0.0
2025-04-03,ASELS,Completed,True,846.0,118.04959025272376,99869.9533538043,0.0
2025-04-03,SNGYO,Completed,True,29585.0,3.390000104904175,100293.15310359001,0.0
2025-04-03,CIMSA,Completed,True,2145.0,46.521916359173865,99789.51059042793,0.0
