name,observations,avg_return,ann_return,ann_vol,sharpe,max_drawdown,t_stat,p_value,skew,excess_kurtosis,positive_pct
roe_portfolio_sort,38,-0.0034218523992606102,-0.04106222879112732,0.26810423617142537,-0.15315770230826267,-0.5256699993204872,-0.27254612874110623,0.7867174507920786,-0.2699341709230703,0.4550652659756915,0.5
roe_cross_sectional_regression,38,0.002340180459168498,0.028082165510021975,0.07262965468584284,0.3866487543069073,-0.13891945785897897,0.688046500964213,0.4957147730691285,0.20597670688453174,0.7705143836441737,0.5789473684210527
pe_portfolio_sort,38,0.011016073410366405,0.13219288092439685,0.21348129828410023,0.6192246439708035,-0.1745157498534029,1.101918329877083,0.27761368707147777,0.8779814038781948,0.7924371609287153,0.5263157894736842
pe_cross_sectional_regression,38,0.000297525474081058,0.003570305688972696,0.05426312966809401,0.06579616234468663,-0.09145318301649819,0.11708512900626253,0.907425856987067,0.7528764675994878,0.44965563837316314,0.47368421052631576
momentum_portfolio_sort,300,0.0009741683401094902,0.011690020081313883,0.25653056176352806,0.045569697430787356,-0.8294718462208637,0.2278484871539368,0.8199197609275609,-0.9248498074141325,3.730754806830183,0.5333333333333333
momentum_cross_sectional_regression,300,0.018502554893686293,0.2220306587242355,1.0845302165526753,0.20472519376176507,-0.38643472372722065,1.0236259688088256,0.30683942465012093,17.125033842285912,295.486040730312,0.5333333333333333
trend_portfolio_sort,266,-0.002188886287292994,-0.02626663544751593,0.2580756341528157,-0.10177882748885363,-0.7993900346766576,-0.479189881192862,0.6321987386561094,-1.7112841196180753,9.446995484639919,0.5375939849624061
trend_cross_sectional_regression,266,0.01015304970913935,0.12183659650967221,0.5928718903649217,0.20550240024818836,-0.25607887957861053,0.9675359128160704,0.3341583764172177,15.726109818906176,253.43715037860585,0.5150375939849624
