simulation,sharpe,max_drawdown
307,1.1748395066103468,-0.23759598271319615
308,1.4399670951400383,-0.26362771855371525
309,1.9990446179327315,-0.1476992550273991
310,1.0324808989583398,-0.23800138627418033
311,1.8988254877422026,-0.1818064636620922
312,1.305416571178615,-0.21088355360264266
313,0.5146513086399321,-0.5432569680334453
314,1.0850830888537455,-0.3165683132062642
315,0.915616002811309,-0.2758535636123467
316,1.720919743014423,-0.1340311426602322
317,1.0123477062035204,-0.2361650208978694
318,1.3196186164788868,-0.2743915420607076
319,0.4487787725966067,-0.35120821390881374
320,1.1561497656600284,-0.22252193894295436
321,1.8604210020654146,-0.19047255754376302
322,1.2138742010774937,-0.26752678295945764
323,1.5387706055294825,-0.2297742486062052
324,0.9055684568599658,-0.26503187851783583
325,1.0536795950514026,-0.27353613893600537
326,1.3182641608239145,-0.1818064636620922
327,0.7912053530223829,-0.22603936378804257
328,1.0315128854385451,-0.23759598271319626
329,1.2125595284410287,-0.3701683939725745
330,0.8262103286678849,-0.22113591355464546
331,0.8810485839890938,-0.26352320670320784
332,1.0997155418432059,-0.29735116607486534
333,0.47863596520296,-0.400245437837897
334,0.8562017879589972,-0.30449178826824175
335,1.5043396984813195,-0.2625870719590345
336,1.139746691192288,-0.13600023088290847
337,2.1128590319301463,-0.16310013635299425
338,1.336097883550023,-0.22974913148419018
339,0.9942018120617038,-0.4577642108515233
340,1.535871903822368,-0.16310013635299403
341,2.0970259421522397,-0.20422916295317473
342,0.49407189774580157,-0.4689742794592018
343,0.9857074924269289,-0.3641792510199138
344,1.94559638259967,-0.17939854774746478
345,1.3975463161290707,-0.2819575363820729
346,1.0926028648069588,-0.3389816233247587
347,1.7644508428262105,-0.11424744129824638
348,0.9718189612861118,-0.4462863831582117
349,0.7557873378843206,-0.4113075082616937
350,1.3093915667511609,-0.22271172013445784
351,1.904003461897279,-0.31930465282749454
352,1.776429671466708,-0.21489582250595907
353,1.0381792655150945,-0.394108442560547
354,1.680070882305402,-0.2821391854732819
355,1.6492470666238488,-0.18733174881693548
356,0.80927929355985,-0.25613320517405214
357,2.0027322333700432,-0.17302765694035072
358,1.0789032357848922,-0.17238479549903896
359,1.3112466535324387,-0.22762550344239396
360,1.0329143734336272,-0.4122116215367433
361,2.120709588539509,-0.1630534780461954
362,0.7165549972945654,-0.29740359735780575
363,0.4906705803090666,-0.35891185773441425
364,0.7267888368563846,-0.3067705881103968
365,1.833988947858379,-0.1714747679301949
366,1.4634517458094807,-0.23591910835967733
367,1.2348456321038688,-0.2402958199532207
368,1.8671574069467953,-0.35414027476795806
369,2.0547257201933222,-0.18308143426483192
370,1.215174299220793,-0.32863240726552245
371,1.2973742170600906,-0.25469115081425286
372,-0.0011883395047500875,-0.5780634000543521
373,1.292776059716804,-0.24209378424075
374,1.3329646983258117,-0.30804039414398476
375,0.8727866773799929,-0.2745456903210205
376,1.4920004425688949,-0.17403745170910057
377,1.6080460095866143,-0.18318093322060358
378,1.0256507153548624,-0.21323706164247191
379,1.061255035463566,-0.3099040958002909
380,1.3646034373335305,-0.23369458782402053
381,1.9583922851191484,-0.1591714007439219
382,1.8482004627317388,-0.23759598271319615
383,1.3016962991556797,-0.3673264639792543
384,0.8093260285623431,-0.25531324762283547
385,1.4522721554626858,-0.402332839453599
386,1.679369165377733,-0.2257691537728833
387,1.3140610667693577,-0.22640187076209317
388,0.4638396301264308,-0.2952365859920453
389,1.3039914189654775,-0.24641506396925517
390,0.8252428448440321,-0.2821391854732819
391,1.759605256816714,-0.24303858964402347
392,0.184028596508954,-0.3850985909750394
393,1.6982035348559932,-0.1919692394962853
394,0.38826363389156193,-0.4268365324091542
395,1.6605357065452078,-0.17489463069752675
396,0.7507095084184704,-0.3019705489688851
397,1.4140534276948664,-0.19937154420285685
398,1.0769045464681084,-0.17406312940684998
399,1.2555746252210211,-0.34098330037445646
400,1.507761785349112,-0.13853973823923993
401,1.7485820706427964,-0.2816031733675043
402,2.1843415963345563,-0.11407304370487115
403,2.2296151710913676,-0.15261827129404382
404,1.1651414840355399,-0.21960587478038507
405,0.93280632719972,-0.24077016106017368
406,1.753126994319912,-0.2131193092129663
407,2.06032849904682,-0.2004619599481826
408,1.9165432106692915,-0.18180646366209208
409,1.7208826651419782,-0.13812508706633064
410,1.15791748555602,-0.21048271032568266
411,1.1407768236068316,-0.2457450351065127
412,0.8408991927541761,-0.31041879052103727
413,0.29024387818193137,-0.43548638096552683
414,1.3448883767757662,-0.2563791049382068
415,1.4376820062393287,-0.17761119524287272
416,1.2817842179957493,-0.26320263402788724
417,0.9792073780062592,-0.38252165727652365
418,1.3477688119432352,-0.3576075612813282
419,0.5294191001302003,-0.3751245961968662
420,1.3831395500359303,-0.2842198349490095
421,1.1463660841140286,-0.2503167029990233
422,1.185023522576067,-0.2860383918661148
423,0.9431342027834108,-0.41703667422175206
424,1.317066183458045,-0.25965684679116063
425,0.6393888779361176,-0.4818765236008159
426,1.7166003250196817,-0.16669134405731023
427,1.1839384002237097,-0.28135009576976777
428,1.7536527959940948,-0.2661283347332215
429,1.3995087730851923,-0.21513342810964875
430,1.1390310453809758,-0.3305593370948685
431,2.0864894163133294,-0.13068259493047363
432,1.2350345897645796,-0.42018180471309086
433,0.768891479873985,-0.1414576523618345
434,0.7791088690387931,-0.33420844144895157
435,1.5607856573582493,-0.2821391854732819
436,1.6898268672303491,-0.20426698907675522
437,1.7426809387396334,-0.2804954826161711
438,1.3590712690631193,-0.2669001558390711
439,0.7537524774354321,-0.2493653082025319
440,0.4270020527777054,-0.29898408342126326
441,1.2908074860941698,-0.21701704296640845
442,1.5279830423767757,-0.33154313732010376
443,1.0580735562955692,-0.25943034177145674
444,0.5514438463639019,-0.24436863861621938
445,1.0606051753904493,-0.2288301350370553
446,1.8406905589794635,-0.143112374127213
447,0.6992321661797463,-0.25949297965517615
448,0.6320636002678123,-0.25816113742882507
449,1.6740439624381462,-0.1709255230884692
450,1.711040545406142,-0.27649111483161215
451,0.7756246860196768,-0.40052850105168103
452,1.598905120897565,-0.2603417543099674
453,1.2276962974999364,-0.36117040082976615
454,1.247683539740032,-0.3938515963791629
455,1.6208122856473377,-0.20643145372965643
456,1.7711011401698855,-0.21178523466628263
457,1.356049184929745,-0.22017705571562152
458,0.902098908798541,-0.22166802539160935
459,1.4636393323942036,-0.1926514947224336
460,1.5014920991116327,-0.23108304244841815
461,1.4624558058988082,-0.207014779974108
462,0.9599487895081047,-0.2795038853977141
463,0.6911508305025312,-0.2770006729370873
464,1.9145875798693375,-0.24831881777548803
465,1.4537739016168107,-0.3007194466259181
466,0.5298870960571623,-0.34704111334648235
467,0.9719155988341085,-0.32893604535924204
468,1.3424451082226425,-0.30038255032048977
469,1.20050832369377,-0.31697633689897753
470,0.5224496298100338,-0.34570385416129945
471,1.7114923391951662,-0.19555322111258167
472,1.592055793119501,-0.15489353878452106
473,1.2647155390555436,-0.35079366907338094
474,2.692280919949803,-0.06558016011943424
475,0.8580444243349614,-0.3619964327512263
476,1.1094014789637385,-0.2876781463608603
477,2.2982372095049217,-0.12262712592458458
478,0.9637818732756057,-0.37807928433954774
479,1.43805690857852,-0.28842228300810824
480,1.4389307679341299,-0.21489487448419908
