factor,signal_date,ticker,method,weight
roe,2023-12-31,DOHOL,portfolio_sort,-0.06666666666666667
roe,2023-12-31,EKGYO,portfolio_sort,-0.06666666666666667
roe,2023-12-31,ENKAI,portfolio_sort,-0.06666666666666667
roe,2023-12-31,GOZDE,portfolio_sort,-0.06666666666666667
roe,2023-12-31,GUBRF,portfolio_sort,-0.06666666666666667
roe,2023-12-31,HURGZ,portfolio_sort,-0.06666666666666667
roe,2023-12-31,INDES,portfolio_sort,-0.06666666666666667
roe,2023-12-31,KRDMD,portfolio_sort,-0.06666666666666667
roe,2023-12-31,PETKM,portfolio_sort,-0.06666666666666667
roe,2023-12-31,SELEC,portfolio_sort,-0.06666666666666667
roe,2023-12-31,VESTL,portfolio_sort,-0.06666666666666667
roe,2024-01-31,AKBNK,portfolio_sort,0.06666666666666667
roe,2024-01-31,ALARK,portfolio_sort,0.06666666666666667
roe,2024-01-31,ANHYT,portfolio_sort,0.06666666666666667
roe,2024-01-31,CLEBI,portfolio_sort,0.06666666666666667
roe,2024-01-31,DOAS,portfolio_sort,0.06666666666666667
roe,2024-01-31,FROTO,portfolio_sort,0.06666666666666667
roe,2024-01-31,GARAN,portfolio_sort,0.06666666666666667
roe,2024-01-31,ISGYO,portfolio_sort,0.06666666666666667
roe,2024-01-31,IZMDC,portfolio_sort,0.06666666666666667
roe,2024-01-31,PGSUS,portfolio_sort,0.06666666666666667
roe,2024-01-31,TKNSA,portfolio_sort,0.06666666666666667
roe,2024-01-31,TOASO,portfolio_sort,0.06666666666666667
roe,2024-01-31,TTRAK,portfolio_sort,0.06666666666666667
roe,2024-01-31,TUPRS,portfolio_sort,0.06666666666666667
roe,2024-01-31,YKBNK,portfolio_sort,0.06666666666666667
roe,2024-01-31,ADEL,portfolio_sort,-0.06666666666666667
roe,2024-01-31,AKGRT,portfolio_sort,-0.06666666666666667
roe,2024-01-31,ASELS,portfolio_sort,-0.06666666666666667
roe,2024-01-31,BANVT,portfolio_sort,-0.06666666666666667
roe,2024-01-31,DOHOL,portfolio_sort,-0.06666666666666667
roe,2024-01-31,EKGYO,portfolio_sort,-0.06666666666666667
roe,2024-01-31,ENKAI,portfolio_sort,-0.06666666666666667
roe,2024-01-31,GOZDE,portfolio_sort,-0.06666666666666667
roe,2024-01-31,GUBRF,portfolio_sort,-0.06666666666666667
roe,2024-01-31,HURGZ,portfolio_sort,-0.06666666666666667
roe,2024-01-31,INDES,portfolio_sort,-0.06666666666666667
roe,2024-01-31,KRDMD,portfolio_sort,-0.06666666666666667
roe,2024-01-31,PETKM,portfolio_sort,-0.06666666666666667
roe,2024-01-31,SELEC,portfolio_sort,-0.06666666666666667
roe,2024-01-31,VESTL,portfolio_sort,-0.06666666666666667
roe,2024-02-29,AKBNK,portfolio_sort,0.06666666666666667
roe,2024-02-29,ALARK,portfolio_sort,0.06666666666666667
