date,ticker,score,size_before_order,close
2023-04-03,AYGAZ,1.3107426536002031,0.0,57.92290878295898
2023-04-03,MGROS,1.1095104306723882,0.0,157.34616088867188
2023-04-03,THYAO,1.00521744097234,0.0,118.0076141357422
2023-04-03,ALARK,0.9612230288294887,0.0,63.09387969970703
2023-04-03,BRSAN,0.9178266170689003,0.0,99.3000030517578
2023-04-03,TOASO,0.9037713243607055,0.0,152.47366333007812
2023-04-03,ISCTR,0.8647551627011723,0.0,4.491190910339356
2023-04-03,FROTO,0.8053769842860365,0.0,47.92721557617188
2023-04-03,TTRAK,0.7148945970276817,0.0,230.03823852539065
2023-05-02,MGROS,1.2958434914611578,635.0,160.81564331054688
2023-05-02,BRSAN,1.2556572442719385,0.0,107.3000030517578
2023-05-02,PGSUS,1.1823969749221126,1070.0,88.61200714111328
2023-05-02,AYGAZ,1.0809046662545279,1726.0,51.43082046508789
2023-05-02,TTRAK,1.0103795704084784,434.0,239.18722534179688
2023-05-02,TOASO,1.0024808953775204,655.0,151.7452850341797
2023-05-02,THYAO,0.97303006671087,847.0,123.38047790527344
2023-05-02,DOAS,0.782219004619632,0.0,77.03623962402344
2023-05-02,AKCNS,0.7819987019442185,0.0,58.61436462402344
2023-05-02,ALARK,0.746737144184539,0.0,53.6416130065918
2023-06-01,BRSAN,1.5342167121109567,0.0,199.1000061035156
2023-06-01,TTRAK,1.1785573525640762,0.0,312.5150451660156
2023-06-01,MGROS,1.1210052970336095,635.0,168.20755004882812
2023-06-01,TOASO,1.0881133807129444,655.0,167.1221466064453
2023-06-01,PGSUS,1.0045764575683251,0.0,94.85228729248048
2023-06-01,AKCNS,0.9355192434266906,0.0,74.10013580322266
2023-06-01,DOAS,0.9149966293463312,1298.0,93.89824676513672
2023-06-01,CIMSA,0.8753346095263494,0.0,15.063616752624512
2023-06-01,THYAO,0.8520917975731317,847.0,143.6019744873047
2023-06-01,ALARK,0.8104794607492596,1864.0,64.30952453613281
2023-07-03,BRSAN,1.7268783501987615,0.0,285.0
2023-07-03,TOASO,1.1104514147197877,0.0,208.07313537597656
2023-07-03,TTRAK,1.0611798402504253,319.0,363.7233276367188
2023-07-03,PGSUS,0.9617474250741116,0.0,134.52410888671875
2023-07-03,MGROS,0.9590539459257498,0.0,210.6639862060547
2023-07-03,THYAO,0.9566924363739262,0.0,205.63412475585935
2023-07-03,FROTO,0.9243101995458594,0.0,63.46895599365234
2023-07-03,AYGAZ,0.9121964315068014,0.0,77.06192779541016
2023-07-03,CIMSA,0.8303774390088069,6638.0,18.54707717895508
2023-07-03,DOAS,0.7920004385527408,0.0,123.98536682128906
2023-08-01,TTRAK,1.6676064466592844,0.0,580.2758178710938
2023-08-01,BRSAN,1.5023735220759111,350.0,307.5
2023-08-01,PGSUS,1.148885561694224,0.0,168.16026306152344
2023-08-01,MGROS,1.0407239157945547,0.0,281.8690185546875
2023-08-01,AYGAZ,1.029269970670775,0.0,95.77936553955078
2023-08-01,CIMSA,0.9755929652967493,0.0,24.572525024414062
2023-08-01,DOAS,0.952938204965881,0.0,162.47042846679688
2023-08-01,TOASO,0.8550658496518286,480.0,243.92547607421875
2023-08-01,FROTO,0.8546669932373159,1575.0,77.50402069091797
2023-08-01,THYAO,0.7722349209084137,486.0,225.6602478027344
2023-09-01,BRSAN,2.469767743994891,0.0,836.0
2023-09-01,TTRAK,1.3155681256510356,0.0,782.6463623046875
2023-09-01,DOAS,0.7822539780288347,0.0,193.91976928710935
2023-09-01,ALARK,0.6263944875552869,0.0,123.71480560302734
2023-09-01,PGSUS,0.6259003576399129,594.0,182.42083740234372
2023-09-01,MGROS,0.5830548713318094,354.0,335.367919921875
2023-09-01,FROTO,0.5609679297345682,1575.0,75.39958953857422
2023-09-01,TKNSA,0.4988899430403713,0.0,25.86000061035156
2023-09-01,CIMSA,0.4970474870381739,4069.0,28.55362319946289
2023-09-01,ANSGR,0.4684206422466962,0.0,8.809654235839844
2023-10-02,BRSAN,2.1061880421188475,0.0,774.2000122070312
2023-10-02,TTRAK,1.2519745556530317,127.0,733.64599609375
2023-10-02,ANSGR,0.9396918795694933,0.0,12.257107734680176
2023-10-02,CIMSA,0.9152186767814614,0.0,38.07328796386719
2023-10-02,AKCNS,0.7564996606135179,0.0,175.6018829345703
2023-10-02,TUPRS,0.7491045979430402,0.0,120.16303253173828
2023-10-02,DOAS,0.705226810891534,0.0,186.7274169921875
2023-10-02,ANHYT,0.5681061609553176,0.0,41.84709930419922
2023-10-02,ISCTR,0.5587072912005668,0.0,9.557137489318848
2023-10-02,AYGAZ,0.5563770790591147,0.0,136.24954223632812
2023-11-01,BRSAN,2.316259179172632,129.0,859.5
2023-11-01,ANSGR,1.3581146450172619,8158.0,13.530573844909668
2023-11-01,TTRAK,0.9959074099112633,0.0,620.189453125
2023-11-01,CIMSA,0.7981716220769772,0.0,33.516544342041016
2023-11-01,AKCNS,0.7090784381421302,569.0,166.82177734375
2023-11-01,DOAS,0.7089951206046462,535.0,172.61668395996094
2023-11-01,ANHYT,0.6989720315170775,2389.0,37.824954986572266
2023-11-01,TUPRS,0.6883898508950412,0.0,110.76692199707033
2023-11-01,OTKAR,0.6529193291724766,0.0,388.2082214355469
2023-11-01,MGROS,0.5754975230065313,0.0,332.2265014648437
2023-12-01,BRSAN,1.9975716658072684,0.0,677.5
2023-12-01,ANSGR,1.4077130686011063,0.0,14.588005065917969
2023-12-01,TTRAK,0.9027641896124968,161.0,596.5810546875
2023-12-01,TUPRS,0.8300518588008767,902.0,117.10739135742188
2023-12-01,MGROS,0.7571666965196758,300.0,335.08233642578125
2023-12-01,CIMSA,0.7546477922930557,0.0,32.254966735839844
2023-12-01,DOAS,0.681653349249292,535.0,170.0918426513672
2023-12-01,OTKAR,0.6491019312642636,257.0,433.97259521484375
2023-12-01,FROTO,0.6276917416540628,0.0,70.7303466796875
2023-12-01,SKBNK,0.6221072491338849,0.0,6.974557876586914
2024-01-02,BRSAN,1.6577990197405315,0.0,650.0
2024-01-02,ANSGR,1.5938875047455014,0.0,14.440191268920898
2024-01-02,TTRAK,1.0195618679585028,0.0,597.8547973632812
2024-01-02,CCOLA,0.9125044192028541,0.0,502.3785095214844
2024-01-02,TUPRS,0.876628375479265,902.0,110.00300598144533
2024-01-02,MGROS,0.8141029711666496,300.0,324.6110534667969
2024-01-02,DOAS,0.8006931598981408,0.0,178.49143981933594
2024-01-02,AKBNK,0.8000887342179595,0.0,33.18899917602539
2024-01-02,GARAN,0.7920905977816813,0.0,52.16783905029297
2024-01-02,YKBNK,0.7414808172599352,0.0,18.937705993652344
2024-02-01,BRSAN,1.5967761534971057,0.0,627.5
2024-02-01,ANSGR,1.4864806606361172,6925.0,16.418609619140625
2024-02-01,TTRAK,1.0748292813013833,167.0,695.9403686523438
2024-02-01,MGROS,0.9560871615901376,300.0,401.4800415039063
2024-02-01,YKBNK,0.8527093134091905,5280.0,21.42951011657715
2024-02-01,GARAN,0.8484883137891374,1916.0,57.39792251586914
2024-02-01,AKCNS,0.8146078826336226,0.0,173.2862548828125
2024-02-01,BIMAS,0.7940243340687412,0.0,178.95555114746094
2024-02-01,AKBNK,0.7777586814802728,3013.0,36.40435791015625
2024-02-01,TKNSA,0.7749824247728092,0.0,39.5
2024-03-01,BRSAN,1.4268931075103009,159.0,745.5
2024-03-01,ANSGR,1.2360168170982841,6925.0,15.463512420654297
2024-03-01,MGROS,1.141242684795116,0.0,467.163818359375
2024-03-01,TKNSA,1.1167015362654256,0.0,49.36000061035156
2024-03-01,TTRAK,1.0680507793478375,167.0,731.1832885742188
2024-03-01,ANELE,0.9608327792650599,0.0,16.350000381469727
2024-03-01,CCOLA,0.915348162513534,0.0,596.69482421875
2024-03-01,CLEBI,0.8419297412324394,0.0,1209.3489990234375
2024-03-01,YKBNK,0.7272641881214226,5280.0,21.563684463500977
2024-03-01,GARAN,0.7117829277740031,1916.0,54.82720184326172
2024-04-01,TTRAK,1.5049535341787479,0.0,836.2756958007812
2024-04-01,ANSGR,1.4776117161096827,6925.0,15.918320655822754
2024-04-01,CLEBI,1.292808740685211,0.0,1744.6046142578125
2024-04-01,BRSAN,1.1659712799991717,159.0,614.0
2024-04-01,AKENR,1.1281587779558655,0.0,13.970000267028809
2024-04-01,DOAS,0.9422058842062793,0.0,223.4642639160156
2024-04-01,ANELE,0.9002293674532513,6116.0,18.520000457763672
2024-04-01,YKBNK,0.8993890375325151,0.0,27.237329483032227
2024-04-01,CCOLA,0.8106706301474822,0.0,576.4841918945312
2024-04-01,AKBNK,0.7998543358730024,0.0,45.30489730834961
2024-05-02,ANSGR,1.7023777338686832,0.0,20.580116271972656
2024-05-02,AKENR,1.557684878994145,0.0,19.229999542236328
2024-05-02,CLEBI,1.14833630005759,0.0,1700.989501953125
2024-05-02,TTRAK,1.064775484283236,119.0,841.7178344726562
2024-05-02,AKBNK,1.0215646218373389,0.0,55.11463928222656
2024-05-02,YKBNK,1.0131138870942116,3671.0,31.21999931335449
2024-05-02,ANHYT,0.9027535831186934,0.0,53.806671142578125
2024-05-02,BRSAN,0.8715536921800077,159.0,617.0
2024-05-02,ANELE,0.8599578378120554,0.0,21.26000022888184
2024-05-02,CCOLA,0.8075107844523204,173.0,686.1990356445312
2024-06-03,ANSGR,1.950887606000811,0.0,26.90196418762207
2024-06-03,ANHYT,1.7522485456550938,0.0,85.4913558959961
2024-06-03,CLEBI,1.2222395250103437,58.0,2039.480712890625
2024-06-03,GARAN,1.189554756127999,0.0,100.6599578857422
2024-06-03,AKBNK,1.140331586580018,1814.0,63.3131217956543
2024-06-03,TTRAK,0.9889219305087684,119.0,896.5927124023438
2024-06-03,AKENR,0.9325328171079978,0.0,15.15999984741211
2024-06-03,ISCTR,0.8857339917800979,0.0,15.593576431274414
2024-06-03,YKBNK,0.8390907074494325,0.0,32.880001068115234
2024-06-03,CCOLA,0.8202002881936641,0.0,770.6265258789062
2024-07-01,ANHYT,2.0885197059927547,0.0,106.64385986328124
2024-07-01,ANSGR,1.9966331418049863,0.0,22.967863082885746
2024-07-01,CLEBI,1.2476598544098771,0.0,2261.348876953125
2024-07-01,GARAN,1.039536551173454,993.0,102.6064224243164
2024-07-01,AEFES,1.009015407296024,0.0,23.80887985229492
2024-07-01,ULKER,1.007383222728069,0.0,153.63070678710938
2024-07-01,AKENR,0.9317984825049168,6596.0,15.31999969482422
2024-07-01,TTRAK,0.8045994494493517,119.0,820.8562622070312
2024-07-01,AKBNK,0.8021024407670156,1814.0,58.716285705566406
2024-07-01,CCOLA,0.8012552846155683,129.0,784.1124877929688
2024-08-01,ANHYT,1.8494796417223962,0.0,104.88114166259766
2024-08-01,ANSGR,1.8049978911796838,4353.0,22.5130558013916
2024-08-01,GARAN,1.2639928843472559,993.0,119.1977081298828
2024-08-01,ULKER,1.2536954137393097,650.0,158.7208709716797
2024-08-01,AEFES,1.199557827615441,4200.0,26.06093978881836
2024-08-01,CCOLA,0.9635363045823526,129.0,75.39879608154297
2024-08-01,BIMAS,0.8896678922322901,0.0,293.84002685546875
2024-08-01,BANVT,0.8625698097819278,0.0,324.0
2024-08-01,CLEBI,0.8572339822279353,0.0,2015.77685546875
2024-08-01,AKBNK,0.7502143885284928,1814.0,59.90103530883789
2024-09-02,ANHYT,1.4923107524148074,0.0,90.95574951171876
2024-09-02,GARAN,1.26499086447878,993.0,106.96279907226562
2024-09-02,BANVT,1.158971545541282,0.0,355.0
2024-09-02,ANSGR,1.0368131329937973,0.0,17.896739959716797
2024-09-02,AKENR,1.0232815879443482,0.0,12.68000030517578
2024-09-02,AEFES,0.9862745922143987,4200.0,22.17638397216797
2024-09-02,CLEBI,0.977926689517086,0.0,1821.4051513671875
2024-09-02,YKBNK,0.9611972554953903,0.0,33.060001373291016
2024-09-02,AKBNK,0.9174024407158059,1814.0,58.24238586425781
2024-09-02,ULKER,0.8839197795054812,0.0,141.50682067871094
2024-10-01,ANHYT,1.5236693151295662,1099.0,90.77947998046876
2024-10-01,GARAN,1.452606339795882,993.0,112.80217742919922
2024-10-01,BANVT,1.1398545990528257,281.0,330.0
2024-10-01,AKBNK,0.9402245374199087,1814.0,54.64073944091797
2024-10-01,CLEBI,0.9234204961263739,54.0,1703.833984375
2024-10-01,ANSGR,0.8767664363965493,5587.0,17.30548858642578
2024-10-01,AKENR,0.8678546852091761,7886.0,11.859999656677246
2024-10-01,YKBNK,0.8633355891209005,0.0,29.13999938964844
2024-10-01,AEFES,0.8003626584359447,0.0,18.97039794921875
2024-10-01,TTKOM,0.7135238163040201,0.0,48.959999084472656
2025-02-03,ANHYT,1.3760154758834071,0.0,87.65067291259766
2025-02-03,AKENR,1.2857653503521411,0.0,13.81999969482422
2025-02-03,GARAN,1.154975591405657,0.0,115.49015045166016
2025-02-03,ANSGR,1.0982152321969905,0.0,24.51421546936035
2025-02-03,BANVT,0.8598981769480781,0.0,287.0
2025-02-03,CLEBI,0.8269434009102488,0.0,1824.2496337890625
2025-02-03,AKBNK,0.7616187658541471,0.0,60.4697151184082
2025-02-03,TSKB,0.6921088298693028,0.0,12.95598030090332
2025-02-03,VAKBN,0.6489231604601385,0.0,26.34000015258789
2025-02-03,TRGYO,0.6396185810437847,0.0,51.57818603515625
2025-07-01,ASELS,1.475305753177261,0.0,148.21115112304688
2025-07-01,SNGYO,1.2487747101607316,0.0,4.349999904632568
2025-07-01,EKGYO,1.0986190350487612,0.0,17.850000381469727
2025-07-01,SELEC,0.9785117771335514,0.0,92.5422821044922
2025-07-01,TKFEN,0.928236763897784,0.0,109.28425598144533
2025-07-01,ALBRK,0.9016146722031706,0.0,7.92420482635498
2025-07-01,GARAN,0.8928074213033217,0.0,131.58261108398438
2025-07-01,TRGYO,0.7962559832411932,0.0,66.87999725341797
2025-07-01,ANSGR,0.7047224436263497,0.0,22.12474250793457
2025-07-01,CIMSA,0.7040252406910932,0.0,49.633880615234375
2025-08-01,ASELS,1.5417276211895512,0.0,184.16534423828125
2025-08-01,EKGYO,1.0666027409861734,5602.0,20.100000381469727
2025-08-01,SNGYO,0.9642859314417395,22988.0,4.46999979019165
2025-08-01,ALBRK,0.9180329631669286,12619.0,8.934152603149414
2025-08-01,TRGYO,0.9162688732695863,1495.0,68.82749938964844
2025-08-01,SELEC,0.9056418003062278,1080.0,96.17432403564452
2025-08-01,HALKB,0.8124086806545165,0.0,28.18000030517578
2025-08-01,GARAN,0.8068483024313258,759.0,139.8485870361328
2025-08-01,TKFEN,0.7660712168908104,915.0,105.40257263183594
2025-08-01,ANSGR,0.7152645826788284,4519.0,23.584692001342773
2025-09-01,ASELS,1.5862208760128338,542.0,178.27285766601562
2025-09-01,EKGYO,1.0117786359076781,5602.0,21.18000030517578
2025-09-01,SNGYO,0.9889989977159288,22988.0,5.03000020980835
2025-09-01,SKBNK,0.9551383501158321,0.0,7.940000057220459
2025-09-01,GARAN,0.7680864536842259,759.0,140.32916259765625
2025-09-01,TRGYO,0.7459413373592546,1495.0,68.875
2025-09-01,ALBRK,0.7252650957769926,12619.0,8.41946792602539
2025-09-01,HALKB,0.670891658088501,3548.0,27.100000381469727
2025-09-01,TKFEN,0.6644444852919474,915.0,103.21290588378906
2025-09-01,VAKBN,0.6311089104847531,0.0,28.86000061035156
2025-10-01,ASELS,1.8758587011430832,542.0,217.82247924804688
2025-10-01,EKGYO,0.9706589086396666,5602.0,20.65999984741211
2025-10-01,ECILC,0.9354540626813224,0.0,86.0069808959961
2025-10-01,TRGYO,0.891935196220938,1495.0,73.00749969482422
2025-10-01,SNGYO,0.8172228083223185,22988.0,4.679999828338623
2025-10-01,GARAN,0.7118325903673746,759.0,140.32916259765625
2025-10-01,ALBRK,0.6957429210557801,12619.0,8.12813663482666
2025-10-01,SKBNK,0.659177201206258,0.0,6.909999847412109
2025-10-01,HALKB,0.6537752696636885,0.0,28.959999084472656
2025-10-01,TRCAS,0.6532051107145949,0.0,35.3801383972168
2025-11-03,ASELS,1.6760187383672935,542.0,202.3421936035156
2025-11-03,ECILC,1.2302864612917448,0.0,86.10493469238281
2025-11-03,EKGYO,1.0912004936350992,5602.0,20.739999771118164
2025-11-03,SKBNK,0.9869719754242555,14471.0,8.140000343322754
2025-11-03,SNGYO,0.9128644876127465,22988.0,4.96999979019165
2025-11-03,TRGYO,0.8895834089564435,1495.0,74.00499725341797
2025-11-03,ANHYT,0.7574112366369761,0.0,95.46359252929688
2025-11-03,ALBRK,0.7462184649647844,12619.0,8.166980743408203
2025-11-03,HALKB,0.7349595517481623,0.0,27.13999938964844
2025-11-03,TRCAS,0.663293689965605,2826.0,36.523197174072266
2025-12-01,ASELS,1.578594820507896,542.0,187.1999969482422
2025-12-01,HALKB,1.447758650342379,0.0,39.18000030517578
2025-12-01,ECILC,1.1488433056922327,1161.0,90.61099243164062
2025-12-01,EKGYO,1.039492847683681,5602.0,21.68000030517578
2025-12-01,SKBNK,0.9776681641071607,14471.0,8.140000343322754
2025-12-01,TRCAS,0.9041977288133627,2826.0,39.04072570800781
2025-12-01,SNGYO,0.709471663829836,22988.0,4.920000076293945
2025-12-01,GARAN,0.6852117867896946,0.0,137.25344848632812
2025-12-01,TRGYO,0.6416750501852915,1495.0,72.48500061035156
2025-12-01,ALBRK,0.6205682225097322,12619.0,8.021315574645996
2026-01-02,ASELS,1.7892865711631352,542.0,230.1999969482422
2026-01-02,HALKB,1.4884902201488415,0.0,38.540000915527344
2026-01-02,AKSEN,0.8828593185293709,0.0,68.9000015258789
2026-01-02,EKGYO,0.8310830413226451,5602.0,21.200000762939453
2026-01-02,SKBNK,0.8270407627621622,14471.0,7.78000020980835
2026-01-02,ECILC,0.792727314022271,1161.0,81.94172668457031
2026-01-02,TRCAS,0.7046838591113098,2826.0,39.59381866455078
2026-01-02,GARAN,0.6820638056357677,728.0,143.88543701171875
2026-01-02,SNGYO,0.6808682656487021,22988.0,4.559999942779541
2026-01-02,VAKBN,0.6222676158583949,0.0,31.68000030517578
2026-02-02,ASELS,1.7611478491238821,0.0,299.5
2026-02-02,ECILC,1.3654933409982304,0.0,112.7494659423828
2026-02-02,HALKB,1.119274717508847,2594.0,43.43999862670898
2026-02-02,SKBNK,1.0112386578731862,0.0,8.779999732971191
2026-02-02,EKGYO,0.8112687571620072,0.0,25.040000915527344
2026-02-02,ANHYT,0.7345013233302031,0.0,110.95426177978516
2026-02-02,TUPRS,0.7339535723246003,0.0,220.55548095703125
2026-02-02,GUBRF,0.7242136158781007,0.0,484.25
2026-02-02,SNGYO,0.6729237165442168,22988.0,5.119999885559082
2026-02-02,AKBNK,0.6217978717871537,0.0,88.12554168701172
2026-03-02,ASELS,1.7884121093644354,333.0,340.0
2026-03-02,SKBNK,1.5817201552876141,0.0,11.199999809265137
2026-03-02,HALKB,1.2973612628898243,0.0,49.59999847412109
2026-03-02,ECILC,1.217969344127136,886.0,109.90868377685548
2026-03-02,GUBRF,0.7261764924413263,206.0,533.0
2026-03-02,VAKBN,0.656270729066206,0.0,39.380001068115234
2026-03-02,TRCAS,0.5968756255503364,0.0,43.8469123840332
2026-03-02,AYGAZ,0.5751597724958768,0.0,238.14920043945312
2026-03-02,TRGYO,0.5728448213091475,0.0,76.4749984741211
2026-03-02,EKGYO,0.565086911594653,3993.0,22.540000915527344
2026-04-01,ASELS,1.6442786031292682,333.0,320.25
2026-04-01,ECILC,1.3277673393679201,886.0,106.77404022216795
2026-04-01,SKBNK,1.2886230410992048,8928.0,10.600000381469728
2026-04-01,TUPRS,1.1354383384756366,0.0,253.75
2026-04-01,AKSEN,1.0138710230766996,0.0,78.5
2026-04-01,GUBRF,0.7854139146235254,206.0,491.25
2026-04-01,HALKB,0.7261215120721815,0.0,36.2599983215332
2026-04-01,TRGYO,0.692848327791131,1307.0,83.78999328613281
2026-04-01,AYGAZ,0.6450868403906027,419.0,242.0
2026-04-01,ANHYT,0.6332992221451128,0.0,112.0999984741211
2026-05-04,ASELS,1.9245621406695115,0.0,431.75
2026-05-04,SKBNK,1.0715143547469266,8928.0,12.449999809265137
2026-05-04,AKSEN,0.9673512504340149,1273.0,85.94999694824219
2026-05-04,TUPRS,0.955640083289185,394.0,271.0
2026-05-04,AYGAZ,0.9449270413649236,419.0,281.5
2026-05-04,GUBRF,0.6328174418105094,206.0,538.5
2026-05-04,HALKB,0.5988204840446328,2757.0,36.47999954223633
2026-05-04,TRGYO,0.5880316256372307,1307.0,94.19249725341795
2026-05-04,ECILC,0.5088451061964891,0.0,82.38253784179688
2026-05-04,BIMAS,0.44499902378155654,0.0,365.0
