date,ADEL,AEFES,AKBNK,AKCNS,AKENR,AKGRT,AKSA,AKSEN,ALARK,ALBRK,ALKIM,ANELE,ANHYT,ANSGR,ARCLK,ASELS,AYGAZ,BAGFS,BANVT,BIMAS,BIZIM,BRISA,BRSAN,CCOLA,CIMSA,CLEBI,DOAS,DOCO,DOHOL,ECILC,EKGYO,ENKAI,EREGL,FROTO,GARAN,GOZDE,GUBRF,HALKB,HURGZ,INDES,ISCTR,ISGYO,IZMDC,KCHOL,KORDS,KRDMD,MGROS,NTHOL,OTKAR,PETKM,PGSUS,SAHOL,SELEC,SISE,SKBNK,SNGYO,TAVHL,TCELL,THYAO,TKFEN,TKNSA,TMSN,TOASO,TRCAS,TRGYO,TSKB,TTKOM,TTRAK,TUPRS,ULKER,VAKBN,VESTL,XBANK,XU030,XU100,XUSIN,YKBNK
2000-11-30,0.3800142705440521,-4928.62158203125,-7613.5986328125,-16863.162109375,0.7814223766326904,-2717.62744140625,-155.77163696289062,,0.7065488696098328,,,,2.345553159713745,0.1372223198413849,1.0281071662902832,0.0492006950080394,-12994.5732421875,0.208612635731697,-44382.6875,,,0.2883641123771667,-5780.8349609375,4.157708644866943,-2487.3544921875,10.292724609375,,,0.5534264445304871,-5895.39599609375,,,-6865.19970703125,22706592.0,0.2392128556966781,,0.0461202301084995,,-25732.23828125,,,0.5785788893699646,0.0401757284998893,-1924.3515625,1.0962108373641968,0.0356157347559928,-18615.607421875,0.9773019552230836,0.3576867878437042,0.380634069442749,,-31780.154296875,,-3513.121826171875,0.1348592191934585,,,-21.575176239013672,0.0011983350850641,,,,0.2436547130346298,0.3854825496673584,,0.1235068514943122,,,130280512.0,,,2.3623948097229004,130.4969940185547,107.8759994506836,87.47653198242188,70.88200378417969,0.5439262986183167
2000-12-31,0.408373475074768,-3776.462158203125,-9571.375,-14221.951171875,0.9068359732627868,-2932.187255859375,-145.1488037109375,,0.6990329623222351,,,,0.1112096458673477,0.1221841797232627,0.7836390733718872,0.0434123389422893,-12994.5732421875,0.1762924790382385,-43560.80078125,,,0.2103636860847473,-5697.05078125,3.449007749557495,-2296.016845703125,9.851607322692873,,,0.4717734754085541,-5545.16259765625,,,-6399.76611328125,19213278.0,0.1908610314130783,,0.0411339923739433,,-17831.98828125,,,0.5507626533508301,0.0367044247686862,-1891.17333984375,1.072887659072876,0.0258218273520469,-22932.265625,0.864536464214325,0.2181014716625213,0.3975509405136108,,-33513.62109375,,-3257.6171875,0.1368879377841949,,,-22.386228561401367,0.0011128041660413,,,,0.1709218621253967,0.2652116119861603,,0.0992458909749984,,,123830960.0,,,1.91353976726532,147.2689971923828,119.09700012207033,94.37149810791016,69.55000305175781,0.4566291570663452
2001-01-31,0.59554523229599,-4672.57373046875,-10223.97265625,-15237.80078125,0.9743660688400269,-3504.310546875,-137.36212158203125,,0.7666810154914856,,,,0.1314297169446945,0.124063953757286,0.9242919087409972,0.0390708930790424,-13700.791015625,0.199798047542572,-44382.6875,,,0.2741824090480804,-5026.81298828125,3.779735326766968,-2432.6904296875,9.851607322692873,,,0.4899183511734009,-5837.0185546875,,,-5585.25927734375,19562610.0,0.2519369721412658,,0.0473667904734611,,-22346.408203125,,,0.5424177646636963,0.0372003242373466,-2322.49365234375,1.072887659072876,0.0278993435204029,-20234.353515625,0.962266206741333,0.2137397527694702,0.4060097932815552,,-34091.4375,,-3449.24169921875,0.1196493282914161,,,-23.46580696105957,0.0009813563665375,,,,0.1963784098625183,0.3469339311122894,,0.1179930716753006,,,141889552.0,,,2.2836482524871826,185.8249969482422,136.77999877929688,106.85043334960938,75.04199981689453,0.6513683199882507
2001-02-28,0.5218106508255005,-5312.65966796875,-7939.89697265625,-11783.9013671875,0.8778937458992004,-3003.7021484375,-123.2004852294922,,0.7215821743011475,,,,0.0970556214451789,0.0921079590916633,0.7334057688713074,0.0272046327590942,-13418.30859375,0.1645396649837494,-28930.943359375,,,0.2316364794969558,-3016.08740234375,2.78755521774292,-1968.0203857421875,8.087141990661621,,,0.281249463558197,-4319.3935546875,,,-4770.7509765625,15195955.0,0.1654133796691894,,0.0336554609239101,,-14897.59765625,,,0.4534054398536682,0.029759868979454,-2090.244384765625,1.0145784616470337,0.0172145497053861,-20234.353515625,0.6615577936172485,0.1788433939218521,0.3552582859992981,,-32173.068359375,,-2650.807861328125,0.0861883535981178,,,-20.76959800720215,0.0009696520864963,,,,0.1509205251932144,0.2189539223909378,,0.0816023722290992,,,139309728.0,,,2.2836482524871826,142.29600524902344,113.55699920654295,87.91553497314453,65.79399871826172,0.4163385927677154
2001-03-31,0.5388267636299133,-3776.462158203125,-7287.29931640625,-9345.8486328125,0.8682470321655273,-2574.596435546875,-104.79100799560548,,0.6990329623222351,,-3487.32470703125,,0.0970556214451789,0.0996270179748535,0.6563810706138611,0.0243108179420232,-11582.1142578125,0.1410341113805771,-24985.822265625,,,0.2481819987297058,-4063.336181640625,2.5985679626464844,-2077.348388671875,11.469036102294922,,,0.2494954317808151,-3910.815673828125,,,-4375.095703125,14322620.0,0.1475995481014251,,0.034902025014162,,-10518.61328125,,,0.3977725505828857,0.0357116498053073,-1891.17333984375,0.8979603052139282,0.0139496717602014,-18885.396484375,0.7292170524597168,0.1640122979879379,0.3518746197223663,,-28475.017578125,,-2554.986328125,0.073006272315979,,,-14.02358055114746,0.000901227351278,,,,0.1891050785779953,0.169611781835556,,0.0584450773894786,,,128990584.0,,,1.91353976726532,124.16500091552734,101.7760009765625,80.22657012939453,63.95399856567383,0.3559023439884186
2001-04-30,0.5530064105987549,-7168.91064453125,-11202.8720703125,-14221.951171875,1.5628447532653809,-3861.90185546875,-201.7921295166016,,1.1124390363693235,,-5174.74169921875,,0.1354737281799316,0.1315829902887344,1.115178465843201,0.0340059734880924,-16949.44921875,0.2291806638240814,-29588.458984375,,,0.3545461893081665,-6534.85693359375,4.5829291343688965,-3485.037841796875,19.703214645385746,,,0.4808459281921386,-5253.33935546875,,,-7214.2763671875,26199920.0,0.3002888262271881,,0.0673109218478202,,-28892.341796875,,,0.5229458808898926,0.0585289113223552,-3284.6689453125,1.3702640533447266,0.0281958226114511,-25090.599609375,1.375740885734558,0.2311877161264419,0.4905951619148254,,-42157.828125,,-3640.865234375,0.111538141965866,,,-20.76959800720215,0.0014549281913787,,,,0.3818471729755401,0.2467088103294372,,0.0959379151463508,,,190906048.0,,,2.952993392944336,205.0379943847656,158.48500061035156,123.67334747314452,95.38200378417967,0.7386655807495117
2001-05-31,0.5813657641410828,-6080.75732421875,-9571.375,-12393.4091796875,1.215545415878296,-2789.142822265625,-173.47207641601562,,0.7366153597831726,,-4274.78564453125,,0.0962468832731247,0.093987725675106,0.9845723509788512,0.028217613697052,-13277.060546875,0.223304271697998,-32054.1796875,,,0.2694547474384308,-5194.36865234375,4.110461711883545,-2665.025390625,15.292047500610352,,,0.4082654416561126,-4261.0166015625,,,-6283.40771484375,22269932.0,0.2901094555854797,,0.0554690212011337,,-18960.603515625,,,0.3421401679515838,0.0436480045318603,-2023.88720703125,1.049564003944397,0.0172145497053861,-18885.396484375,0.789358913898468,0.1701194494962692,0.3721751868724823,,-35501.33203125,,-2554.986328125,0.1368879377841949,,,-16.182735443115234,0.0009813563665375,,,,0.3163875043392181,0.2158701121807098,,0.09483502805233,,,139309728.0,,,2.2836482524871826,193.8419952392578,139.39599609375,108.79741668701172,82.86100006103516,0.6983749866485596
2001-06-30,0.7061471343040466,-6144.76416015625,-11311.642578125,-15237.80078125,1.369901180267334,-2932.187255859375,-205.33416748046875,,0.7366153597831726,,-4649.759765625,,0.1019087359309196,0.097122922539711,1.069968581199646,0.0311121605336666,-15254.5029296875,0.2379952520132064,-32876.06640625,,,0.2647275328636169,-5278.1533203125,4.063215255737305,-3006.68798828125,20.58544921875,,,0.440019428730011,-4377.77294921875,,,-6632.4814453125,26199920.0,0.3206474781036377,,0.0604552552103996,,-19719.021484375,,,0.3838644623756408,0.0486079789698123,-2156.601318359375,1.0845489501953125,0.0252281464636325,-20773.939453125,0.962266206741333,0.1832051873207092,0.3975509405136108,,-37720.14453125,,-2746.610107421875,0.131817951798439,,,-15.645692825317385,0.0011074021458625,,,,0.3636640012264251,0.2343729585409164,,0.1080683916807174,,,167687728.0,,,2.441141128540039,199.66099548339844,142.25,112.0414047241211,87.02999877929688,0.7957442402839661
2001-07-31,0.59554523229599,-6400.81201171875,-10441.517578125,-12190.2373046875,1.4277836084365845,-2517.384033203125,-212.41493225097656,,0.6990329623222351,,-4349.7666015625,,0.0820928364992141,0.0751916170120239,0.9192686080932616,0.0246003475040197,-13842.0400390625,0.2321189045906067,-23999.533203125,,,0.2883641123771667,-5529.494140625,3.4962546825408936,-3075.03125,26.467002868652344,,,0.3642286658287048,-3910.815673828125,,,-5352.54150390625,26199920.0,0.3229966163635254,,0.0604552552103996,,-15547.6904296875,,,0.3282321095466614,0.0486079789698123,-1990.70849609375,1.037901759147644,0.0195885468274354,-20773.939453125,0.7442527413368225,0.191056877374649,0.3721751868724823,,-33652.296875,,-2427.243896484375,0.0892305150628089,,,-16.960779190063477,0.0009246357367374,,,,0.3818471729755401,0.2744636833667755,,0.079396553337574,,,154788624.0,,,2.0867819786071777,171.84500122070312,125.14099884033205,99.14547729492188,83.11399841308594,0.6245083212852478
2001-08-31,0.6125613451004028,-6272.79931640625,-10441.517578125,-13612.43359375,1.4084891080856323,-2774.83984375,-230.11544799804688,,0.6839999556541443,,-4799.744140625,,0.0863393023610115,0.097122922539711,0.8690351843833923,0.0217058006674051,-12994.5732421875,0.2556244134902954,-23342.017578125,,,0.2694547474384308,-5445.7099609375,3.118281364440918,-3348.364501953125,10.292724609375,,,0.3360447883605957,-3852.438232421875,,,-6399.76611328125,24453252.0,0.3009739220142364,,0.0573384389281272,,-17443.74609375,,,0.3198871910572052,0.0411685034632682,-1791.6375732421875,1.0145784616470337,0.01691734790802,-23202.05859375,0.6841108798980713,0.1936741322278976,0.4093927145004272,,-34761.70703125,,-2363.36279296875,0.087201789021492,,,-15.365703582763672,0.0009246357367374,,,,0.4363968670368194,0.2436249703168869,,0.0771914944052696,,,165107904.0,,,1.96866238117218,163.89700317382812,124.84600067138672,98.7884750366211,86.03199768066406,0.6043626070022583
2001-09-30,0.3743426203727722,-5568.7060546875,-9223.33984375,-10158.5361328125,1.0033073425292969,-2002.459228515625,-166.39126586914062,,0.4434719681739807,,-3224.823486328125,,0.0560495667159557,0.0676725506782531,0.6681020855903625,0.0170755516737699,-9463.435546875,0.1557250916957855,-15616.1162109375,,,0.1867275834083557,-4021.44970703125,1.2756606340408323,-2706.023681640625,1.245746374130249,,,0.2124665379524231,-2539.10302734375,,,-5701.6171875,15545286.0,0.1761796921491623,,0.0361477509140968,,-14637.5751953125,,,0.2503461539745331,0.0272803660482168,-1260.7821044921875,0.6414000988006592,0.010387591086328,-22122.890625,0.0952236279845237,0.1334781497716903,0.2791310250759125,,-28475.017578125,,-1628.80859375,0.0770627930760383,,,-11.996196746826172,0.0005131862708367,,,,0.3127510249614715,0.1541927754878997,,0.0551363565027713,,,141734800.0,,,1.259943962097168,120.56700134277344,98.1240005493164,76.25859832763672,70.68900299072266,0.4431994557380676
2001-10-31,0.4509125351905823,-8065.021484375,-10789.5537109375,-14425.123046875,1.4277836084365845,-2631.808349609375,-258.4387512207031,,0.6313843131065369,,-4499.7744140625,,0.0736006125807762,0.1021357700228691,1.0448521375656128,0.0340059734880924,-11723.3603515625,0.2144890278577804,-19725.638671875,,,0.2410913407802581,-6451.0732421875,2.012708902359009,-3553.3671875,2.409804582595825,,,0.2449869960546493,-3385.48193359375,,,-7097.9169921875,19213278.0,0.2275657504796981,,0.0498599074780941,,-19567.32421875,,,0.2865078449249267,0.0357116498053073,-1857.9947509765625,0.9096220135688782,0.0166208688169717,-26169.76171875,0.1779185682535171,0.2329326272010803,0.390784353017807,,-37350.35546875,,-2171.739501953125,0.0699641108512878,,,-24.322738647460938,0.0006392321083694,,,,0.3527539372444153,0.2371047735214233,,0.0672668367624282,,,172847296.0,,,2.0867819786071777,142.91700744628906,125.51699829101562,98.48748016357422,91.39299774169922,0.5539991855621338
2001-11-30,0.4509125351905823,-8065.021484375,-12181.76953125,-17675.84765625,1.5049614906311035,-2717.62744140625,-272.600341796875,,0.6915163397789001,,-5249.720703125,,0.0835082232952117,0.1052683815360069,1.1754584312438965,0.0549890808761119,-12570.830078125,0.2321189045906067,-21369.443359375,,,0.2694547474384308,-7288.8779296875,2.8820483684539795,-3621.6962890625,2.246427297592163,,,0.3967491388320923,-4144.29296875,,,-7214.2763671875,20086610.0,0.2862918972969055,,0.057962130755186,,-25027.990234375,,,0.3198871910572052,0.0545607320964336,-2057.0654296875,1.067056655883789,0.0216660648584365,-31026.0078125,0.2079899758100509,0.3009802997112274,0.4342048764228821,,-47335.1015625,,-2874.370849609375,0.0801040306687355,,,-28.80595970153809,0.000707656960003,,,,0.4182136654853821,0.3265050947666168,,0.0860132426023483,,,185810912.0,,,2.323021411895752,174.4929962158203,147.718994140625,116.33837890625,100.56900024414062,0.7050902247428894
2001-12-31,0.5189753174781799,-8961.1318359375,-16010.3193359375,-19504.3828125,1.640021800994873,-3289.76416015625,0.0326265096664428,,0.8568789958953857,,-5999.6904296875,,0.1146470457315445,0.1347187012434005,1.6225347518920898,0.0622243210673332,-16101.96875,0.2820682227611542,-23999.533203125,,,0.3167279362678528,-7959.11572265625,3.0710349082946777,-4168.3759765625,2.818245410919189,,,0.5159909129142761,-4728.00439453125,,,-8610.634765625,26636590.0,0.3817227780818939,,0.0779062658548355,,-31474.599609375,,,0.3616114556789398,0.0545607320964336,-2554.7431640625,1.294461727142334,0.0258218273520469,-33723.92578125,0.2380604594945907,0.3664107322692871,0.5272483229637146,,-59168.875,,-3640.865234375,0.0912583097815513,,,-38.40483474731445,0.0008904231945052,,,,0.4636715948581695,0.3265050947666168,,0.1025546193122863,,,211738096.0,,,2.8742470741271973,213.20199584960935,175.16400146484375,137.8272705078125,114.13400268554688,0.8863989114761353
2002-01-31,0.5019593834877014,-7040.875,-13399.9482421875,-18488.53515625,1.910143256187439,-2832.05224609375,0.0319537669420242,,0.7666810154914856,,-6074.69580078125,,0.0976622551679611,0.1178003177046775,1.2809481620788574,0.0564359761774539,-13842.0400390625,0.2879445850849151,-21698.21484375,,,0.345091313123703,-7791.56103515625,2.6458144187927246,-4100.04638671875,2.7365572452545166,,,0.4878068268299103,-4144.29296875,,,-8494.2763671875,23143266.0,0.3890641033649444,,0.0732314586639404,,-29578.521484375,,,0.3337951898574829,0.0510884560644626,-2189.779541015625,1.3644331693649292,0.0255246255546808,-27653.6171875,0.2330482453107834,0.3598678708076477,0.4652194082736969,,-47335.1015625,,-3449.24169921875,0.131817951798439,,,-31.04287338256836,0.000752673309762,,,,0.4500341415405273,0.2876359224319458,,0.1213010400533676,,,190132080.0,,,2.9136202335357666,209.96600341796875,167.7689971923828,132.5222930908203,110.95600128173828,0.7655264735221863
2002-02-28,0.408373475074768,-6912.861328125,-12529.8203125,-15034.62890625,1.7557884454727173,-2402.958984375,0.0279173385351896,,0.7441320419311523,,-5399.728515625,,0.0877546519041061,0.1002554967999458,1.125225067138672,0.0557125210762023,-11864.6083984375,0.2703154385089874,-19068.123046875,,,0.2789095640182495,-9215.8203125,2.296189069747925,-3608.03125,2.083050489425659,,,0.4119257926940918,-3852.438232421875,,,-7796.068359375,29693252.0,0.3670413792133331,,0.0617018155753612,,-33749.8515625,,,0.2865078449249267,0.0391839258372783,-1957.5302734375,1.0845489501953125,0.0207759067416191,-24281.2265625,0.1904481798410415,0.2538705170154571,0.390784353017807,,-41418.203125,,-3660.34228515625,0.0983560606837272,,,-28.164161682128903,0.0006392321083694,,,,0.4182136654853821,0.2487660944461822,,0.1003487855195999,,,150377232.0,,,2.4805145263671875,176.51499938964844,140.30099487304688,110.55641174316406,94.45899963378906,0.6647987961769104
2002-03-31,0.4253894686698913,-8577.0693359375,-14792.1455078125,-18691.708984375,1.5821393728256226,-2689.02099609375,0.0252266768366098,,0.75164794921875,,-6299.68505859375,,0.0849239230155944,0.1052683815360069,1.3613218069076538,0.0535421632230281,-12147.0966796875,0.2673771977424621,-18081.837890625,,,0.293091356754303,-9006.3642578125,2.343435764312744,-3225.356201171875,2.1647396087646484,,,0.494310587644577,-3502.204833984375,,,-6981.55859375,27946600.0,0.3964048624038696,,0.0623246766626834,,-38679.625,,,0.2865078449249267,0.0391839258372783,-2123.42236328125,1.0845489501953125,0.0207759067416191,-25899.970703125,0.2004716694355011,0.2381670773029327,0.4031896889209747,,-45855.8671875,,-3791.0771484375,0.0882161483168602,,,-27.201446533203125,0.0007184608257375,,,,0.413667768239975,0.2409919053316116,,0.0804994627833366,,,127906976.0,,,2.6773805618286133,195.88699340820312,148.98599243164062,116.79338073730467,94.27100372314452,0.7957442402839661
2002-04-30,0.4764364957809448,-7424.9345703125,-14792.1455078125,-19098.044921875,1.4084891080856323,-2832.05224609375,0.0221994966268539,,0.6839999556541443,,-5474.7109375,,0.0835082232952117,0.1115345954895019,1.3362048864364624,0.0393924191594123,-12147.0966796875,0.2497480362653732,-17753.064453125,,,0.2505457401275635,-8587.4677734375,2.2205939292907715,-3170.693115234375,2.123895168304444,,,0.4986469745635986,-5428.43994140625,,,-7796.068359375,26636590.0,0.3817227780818939,,0.0604552552103996,,-41713.31640625,,,0.2781629264354706,0.0436480045318603,-1957.5302734375,1.0145784616470337,0.0204787049442529,-23471.8515625,0.192954272031784,0.2276981621980667,0.3721751868724823,,-43637.05859375,,-4052.52685546875,0.0851739943027496,,,-29.117446899414062,0.0006959526799619,,,,0.4454882442951202,0.3031837344169616,,0.0738835260272026,,,124450080.0,,,2.638007402420044,192.99899291992188,145.69400024414062,114.41439056396484,93.71800231933594,0.7856714129447937
2002-05-31,0.4253894686698913,-7680.96044921875,-13747.9990234375,-17675.84765625,1.312017798423767,-2689.02099609375,0.0197608601301908,,0.5487029552459717,,-5249.720703125,,0.0702035948634147,0.0972479879856109,1.4416950941085815,0.0344681814312934,-11186.6337890625,0.2115508168935775,-25972.080078125,,,0.2505457401275635,-7540.2197265625,2.0316076278686523,-3006.68798828125,1.633765697479248,,,0.4292696416378021,-4903.10546875,,,-6865.19970703125,24889924.0,0.3743820488452911,,0.0669986456632614,,-29578.521484375,,,0.2364381104707718,0.0476161800324916,-1891.1727294921875,0.857143759727478,0.0166208688169717,-19155.189453125,0.1779185682535171,0.1858224123716354,0.3349577188491821,,-38459.75390625,,-3608.052978515625,0.0750340670347213,,,-25.917818069458008,0.0006392321083694,,,,0.3954845666885376,0.2371047735214233,,0.0639588534832,,,115807640.0,,,2.204901695251465,173.677001953125,133.05599975585938,104.1364517211914,87.64800262451172,0.7151622176170349
2002-06-30,0.4296434819698334,-7552.947265625,-17576.55859375,-15644.1484375,1.203969120979309,-2488.77783203125,0.0206017009913921,,0.5938018560409546,,-4799.744140625,,0.0630847066640853,0.0892276018857956,1.6074650287628174,0.0295439418405294,-10508.6513671875,0.199798047542572,-26629.625,,,0.2363641113042831,-7414.5478515625,1.6347354650497437,-3061.36572265625,1.6746100187301636,,,0.418429434299469,-4728.00439453125,,,-7214.2763671875,25326584.0,0.2862918972969055,,0.0617018155753612,,-36025.12890625,,,0.2114037275314331,0.0466243810951709,-1957.529541015625,0.7959191203117371,0.0121686309576034,-18615.607421875,0.1578716039657592,0.1648849248886108,0.3070443570613861,,-37966.6796875,,-3137.44140625,0.0699641108512878,,,-22.39729118347168,0.000581611180678,,,,0.3682096004486084,0.2215569764375686,,0.057342167943716,,,112350768.0,,,2.4805145263671875,130.2969970703125,118.91000366210938,93.79850769042967,88.50700378417969,0.3082246482372284
