date,ADEL,AEFES,AKBNK,AKCNS,AKENR,AKGRT,AKSA,AKSEN,ALARK,ALBRK,ALKIM,ANELE,ANHYT,ANSGR,ARCLK,ASELS,AYGAZ,BAGFS,BANVT,BIMAS,BIZIM,BRISA,BRSAN,CCOLA,CIMSA,CLEBI,DOAS,DOCO,DOHOL,ECILC,EKGYO,ENKAI,EREGL,FROTO,GARAN,GOZDE,GUBRF,HALKB,HURGZ,INDES,ISCTR,ISGYO,IZMDC,KCHOL,KORDS,KRDMD,MGROS,NTHOL,OTKAR,PETKM,PGSUS,SAHOL,SELEC,SISE,SKBNK,SNGYO,TAVHL,TCELL,THYAO,TKFEN,TKNSA,TMSN,TOASO,TRCAS,TRGYO,TSKB,TTKOM,TTRAK,TUPRS,ULKER,VAKBN,VESTL,XBANK,XU030,XU100,XUSIN,YKBNK
2000-11-30,-0.4088240380358058,-0.10465229117015395,-0.18604641450956905,-0.06741581407808095,-0.26363625436465177,-0.2830207856561414,-0.2542277763909888,,-0.24193582734698138,,,,-0.28205112299799295,-0.2065223675717618,-0.27251215876606605,-0.35849376723531734,-0.2203388231621386,-0.17442025309647935,-0.20588277435230373,,,-0.14084490784315262,-0.32352948234748014,-0.35294110662629763,-0.20869602971105172,-0.3859649342396094,,,-0.45777801785808137,-0.29122940510981987,,,-0.2891594961237762,-0.25287380753628186,-0.2878799210680829,,-0.39591654524302855,,-0.29629641499055825,,,-0.18431360389205786,-0.3520066266676031,-0.2839506957915293,-0.12558142851980825,-0.4893681181985824,-0.2812498656753729,-0.3896714387450918,-0.26785767008707884,-0.2857145253974246,,-0.1911768126972917,,-0.25675643009963156,-0.60298671239666,,,-0.28573997630079473,-0.2501409224728989,,,,-0.28723436809090275,-0.32432407584241607,,-0.3043475651716384,,,-0.18548330384879508,,,-0.24999998107704757,-0.3552711370174476,-0.35903317727183715,-0.353860178198224,-0.31738551113726765,-0.27678607445492687
2000-12-31,0.07462668307196751,-0.23376909844908023,0.2571420509021878,-0.15662607762227643,0.16049399195673053,0.07895115098709038,-0.06819491313738835,,-0.010637491065194182,,,,-0.9525870281784959,-0.1095896071098692,-0.23778464048695402,-0.11764785161681723,0.0,-0.15492904626844572,-0.018518182765520863,,,-0.27049283508066535,-0.014493439140478848,-0.17045467969103645,-0.07692415660306762,-0.04285719315567238,,,-0.14754077968067691,-0.05940795133517107,,,-0.06779607493039264,-0.15384580830095507,-0.20212887030164428,,-0.10811389541695471,,-0.30701759845573096,,,-0.04807682501071653,-0.08640300651207022,-0.017241248066515946,-0.021276179268032602,-0.2749882171754985,0.23188382228411952,-0.1153844934066649,-0.3902445405452787,0.044443922467655606,,0.0545455752253996,,-0.07272865881519663,0.015043232512166327,,,0.037591921076459034,-0.07137479331853569,,,,-0.29850787618007546,-0.3120009914456118,,-0.19643412673693716,,,-0.04950511708151717,,,-0.19000001211068918,0.12852405758437158,0.10401758248846171,0.07882075305493141,-0.018791804143651558,-0.1604944305390711
2001-01-31,0.4583347564063831,0.23728864072399514,0.068182226299774,0.07142828695572523,0.07446781729916108,0.19511826534009846,-0.053646202585405756,,0.09677376721194819,,,,0.18181939992386575,0.015384757979967967,0.17948675627403432,-0.10000488269056984,0.05434713093499144,0.133332792371903,0.018867575985971552,,,0.303373287239429,-0.11764644878620723,0.09589064485340892,0.059526385549022676,0.0,,,0.038460991790887356,0.05263253365277465,,,-0.12727134422102981,0.018181801148143384,0.32000215170168267,,0.15152426836802801,,0.2531641368686759,,,-0.015151515151515138,0.013510618182565048,0.22807021620537227,0.0,0.08045581515327238,-0.11764699369406506,0.11304293869874305,-0.019998576166419535,0.0212774060024008,,0.017241240647605238,,0.058823520594759815,-0.12593227549351804,,,0.04822511289461362,-0.11812302965346866,,,,0.14893675636675097,0.308140049050317,,0.18889629098120442,,,0.1458326092279345,,,0.19341562247791289,0.2618066293036021,0.14847560088920875,0.1322320350094479,0.07896472356801598,0.4264711525935503
2001-02-28,-0.12381021200727693,0.13698787315567662,-0.223403931171263,-0.226666529090766,-0.09901034736941916,-0.14285503289196844,-0.10309709976401216,,-0.05882347453383496,,,,-0.2615397514245593,-0.2575767875989201,-0.2065214874916529,-0.3037110079859744,-0.020617964433793934,-0.1764701056516076,-0.3481480056976045,,,-0.15517381183875945,-0.4000000777082817,-0.26249989040177546,-0.1910107584075148,-0.1791043100111045,,,-0.42592584481765605,-0.26000003011490347,,,-0.14583177975018125,-0.2232143359193891,-0.3434334855130393,,-0.28947136617232394,,-0.33333368294209054,,,-0.16410289376347487,-0.20001049481237831,-0.09999995795198413,-0.05434790579680038,-0.38297653158766876,0.0,-0.3125002322823106,-0.16326564616763484,-0.12500069732816144,,-0.0562712892533499,,-0.2314809768394802,-0.27965869237310925,,,-0.11489947728333638,-0.01192663586877829,,,,-0.23148107116830374,-0.3688887054403719,,-0.3084138664204217,,,-0.018181916593830727,,,0.0,-0.23424723483968557,-0.16978359248434916,-0.17720937372814194,-0.12323766852160534,-0.3608246210450867
2001-03-31,0.03260974604005007,-0.28915789939034,-0.08219220709002184,-0.2068969060759287,-0.010988475289560484,-0.1428589426264658,-0.14942698642456154,,-0.03124967991448968,,,,0.0,0.08163310703375193,-0.10502330568790774,-0.1063721331104398,-0.1368424584297283,-0.14285645716790418,-0.13636337552994426,,,0.07142881496335063,0.34722096530859026,-0.0677967754301414,0.05555227157286646,0.41818161663767484,,,-0.11290343944357883,-0.09459149199682848,,,-0.08293354136094189,-0.05747154423660772,-0.10769280939299009,,0.03703898434403241,,-0.2939389609010471,,,-0.12270009219284495,0.19999351576320334,-0.09523816754288106,-0.11494247201324514,-0.18965805095460508,-0.06666667310167995,0.10227263512764728,-0.08292783763874922,-0.00952452457910724,,-0.11494243383759861,,-0.03614804928000925,-0.1529450410853036,,,-0.32480250478200945,-0.07056627441038477,,,,0.2530110025518102,-0.22535399236777498,,-0.2837821279828281,,,-0.07407339134277835,,,-0.16206895471698302,-0.12741752167790055,-0.10374524082441283,-0.08745854582013002,-0.027966078797961536,-0.14516129378622256
2001-04-30,0.02631578074058072,0.8983139097419905,0.5373146599167309,0.5217399436518699,0.8000001098390528,0.5000027973892678,0.9256626439270814,,0.5913971104792044,,0.4838714871561225,,0.39583597696556794,0.3207560856829701,0.6989802353688583,0.3988000555633444,0.46341581868932646,0.6250016508817715,0.18420993593163493,,,0.42857334989191376,0.608249143430514,0.7636364336999908,0.6776376369035468,0.7179486113434752,,,0.9272734765523396,0.3432848269032551,,,0.648941384764351,0.8292686673248331,1.0344833713233355,,0.9285678071833317,,1.7467823965329319,,,0.3146856919201215,0.6389304790297565,0.7368418198957276,0.525973971664903,1.0212534815259353,0.3285715039201813,0.8865999925455068,0.40957549502443014,0.39423287278267316,,0.4805198279275644,,0.4250038030719647,0.5277884821062624,,,0.4810481482564526,0.614385303903078,,,,1.0192327770724012,0.45454995908615126,,0.6415054856890605,,,0.4799998734791371,,,0.5432098373186782,0.651334859847166,0.5571942215223047,0.5415509758634358,0.4914157976570095,1.0754726492432112
2001-05-31,0.05128214248298213,-0.1517878202516849,-0.1456320361486544,-0.12857180917647804,-0.22222254428115373,-0.27777998337374,-0.14034270399161453,,-0.33783754821543277,,-0.17391323219540977,,-0.2895531512553279,-0.28571523212181604,-0.11711678342497112,-0.17021597082251638,-0.21666713911933444,-0.025640872262217118,0.08333386691165945,,,-0.2400010053295918,-0.20512894082790856,-0.10309289291474366,-0.23529513548957015,-0.2238805811217428,,,-0.15094333190864406,-0.1888937086984943,,,-0.12903146552266764,-0.15000000000000002,-0.033898599457067635,,-0.1759283682588576,,-0.34374985423729887,,,-0.34574459718591377,-0.2542488225782378,-0.3838382982493539,-0.2340425180223632,-0.3894645337144802,-0.24731187064503035,-0.4262299521054064,-0.2641501358868611,-0.24138023412245257,,-0.1578946636912406,,-0.298247486887936,0.2272746826470058,,,-0.22084503332690186,-0.3254949815718672,,,,-0.17142897281713054,-0.12500039259865758,,-0.011495841788289551,,,-0.27027074595352785,,,-0.22666665697811483,-0.05460450966223285,-0.12044675800919136,-0.12028404737215581,-0.1312721816106498,-0.05454510830201398
2001-06-30,0.21463487852147178,0.010526128987679018,0.18182001834898331,0.22950840727702193,0.12698477767489091,0.05128616306480671,0.18367273697723197,,0.0,,0.08771764300590279,,0.05882634808784393,0.03335751388902275,0.08673433713215162,0.10257943381360435,0.14893676019862157,0.0657890697902852,0.025640547559247162,,,-0.01754363068289988,0.016129904051177757,-0.011494196870791562,0.12820237993159367,0.3461538893289713,,,0.07777779805483798,0.027401054390033597,,,0.05555484321733695,0.17647058823529416,0.10526379588879031,,0.08989222995634893,,0.0399996744895279,,,0.12195087958792783,0.11363576619708993,0.06557386739095872,0.03333283736812387,0.465513004719438,0.10000017581375653,0.21904774849366593,0.07692088037662614,0.06818228225898082,,0.06249941545987325,,0.07499992355634233,-0.037037492622240875,,,-0.03318614579627999,0.12844037459065416,,,,0.1494259294024427,0.08571286767441633,,0.13954088378700358,,,0.20370436729300057,,,0.06896547044026002,0.03001929606099174,0.02047407376271093,0.02981677447766673,0.05031315957073712,0.13942259602204965
2001-07-31,-0.15662727586802705,0.041669272390103984,-0.07692295738575494,-0.20000021789971845,0.0422529953277031,-0.141465461261845,0.034484103923821285,,-0.05102038256709729,,-0.0645179921509722,,-0.1944475049237978,-0.22580977748811015,-0.14084523205103838,-0.20930121592167927,-0.09259317705306147,-0.024691027963337775,-0.2699998562308994,,,0.0892864420178272,0.047619082860900885,-0.13953495877331545,0.02273041365952233,0.2857141268768235,,,-0.1722441282196433,-0.10666548512388185,,,-0.19298055365248645,0.0,0.007326233388083692,,0.0,,-0.21153844058604976,,,-0.14492707265654337,0.0,-0.07692326850278808,-0.043010682956512,-0.22354395493647683,0.0,-0.22656252903528884,0.042857356654399936,-0.0638301939578978,,-0.10784284383852005,,-0.11627650028466374,-0.32307767003351684,,,0.08405421092110799,-0.16504068536254501,,,,0.04999992214734994,0.17105524918677917,,-0.2653119741788412,,,-0.0769233631694265,,,-0.14516127141931823,-0.13931611527504473,-0.12027417335443202,-0.11509965856776594,-0.04499598323724774,-0.21518964301596666
2001-08-31,0.028572326469328058,-0.0199994461762244,0.0,0.1166668255519212,-0.013513602647448497,0.10227117005238484,0.0833299032205348,,-0.0215054331889446,,0.10344866294684896,,0.051727605512060126,0.2916722155899383,-0.0546449897969028,-0.11766284342697308,-0.06122412552509837,0.1012649484157524,-0.02739701724341803,,,-0.06557461253709462,-0.015152232294079249,-0.10810806203204981,0.08888795909086289,-0.6111110630676753,,,-0.07737962470357518,-0.014927177927848256,,,0.19564997461686984,-0.06666692112036987,-0.06818243050726869,,-0.051555754275208865,,0.12195095294938985,,,-0.025423833460357592,-0.15305050043665358,-0.1000000367920203,-0.022471584901989305,-0.13636534363407515,0.11688294105717834,-0.08080838416627767,0.013698825654500535,0.1000000240228176,,0.03296684800953864,,-0.02631837023388972,-0.022735787638218596,,,-0.09404494860909951,0.0,,,,0.14285739929983343,-0.11235990376430882,,-0.027772728659001822,,,0.06666691474691322,,,-0.05660370783623336,-0.046250970295419136,-0.0023573263093553676,-0.0036007921696602496,0.03510839718088565,-0.032258520177168015
2001-09-30,-0.38888958082816183,-0.11224546270390368,-0.11666673213547851,-0.2537310788074896,-0.2876712096886883,-0.27835142160513204,-0.2769226607048437,,-0.3516491273016741,,-0.3281259600833215,,-0.3508221032225277,-0.3032278178142386,-0.2312139973200258,-0.21331850709328115,-0.2717394122531468,-0.3908050895080196,-0.3309868712646261,,,-0.30701691032175216,-0.261538029774369,-0.5909090665814412,-0.1918371849712951,-0.8789682594834436,,,-0.36774339221581953,-0.3409101264817641,,,-0.10908975631662565,-0.3642855355189567,-0.4146346933644677,,-0.3695721127077175,,-0.16086973998337062,,,-0.2173923777718132,-0.33734860990132465,-0.29629623573329733,-0.3678161689344054,-0.38597993356845495,-0.04651173362008054,-0.8608067335536141,-0.3108106475746295,-0.3181827248280912,,-0.18085099927553638,,-0.3108089039076545,-0.11627050384201187,,,-0.21928750725851642,-0.4449854678475976,,,,-0.283333477884285,-0.3670896079029228,,-0.2857197942911268,,,-0.1415625989655831,,,-0.3599999806228975,-0.26437336248972876,-0.2140396967333107,-0.2280617926396019,-0.17834056053065228,-0.26666631819527586
2001-10-31,0.20454500943964482,0.4482756685614979,0.16980984043961156,0.4200001711153287,0.42307700533437775,0.3142881074089441,0.5531990208185193,,0.42372992752235317,,0.39535525995131904,,0.31313437182778836,0.5092643767555065,0.563910905385572,0.9915007220721113,0.2388059593678713,0.37735688913121557,0.26315905987297894,,,0.29113940415013007,0.6041660873958481,0.5777777009418827,0.3131323319926167,0.934426326770001,,,0.15306155225962415,0.33333775633965845,,,0.24489539700222118,0.2359552600061523,0.29166845340511705,,0.37933636857749486,,0.33678727232200245,,,0.14444676052052396,0.3090605068197616,0.4736842665806378,0.4181819043523094,0.6000696098682448,0.1829268680276721,0.8684287925097063,0.7450993110071078,0.4000032884611422,,0.3116885833792491,,0.33333008573655487,-0.09211555851273379,,,1.0275374904880574,0.2456142042287972,,,,0.12790657452800303,0.5377164900960625,,0.22000873886266303,,,0.21951204644166422,,,0.6562498344241783,0.1853741559016988,0.27916715164840533,0.29149344891488216,0.2928884815887669,0.2499996974038461
2001-11-30,0.0,0.0,0.1290336799474101,0.2253516035053318,0.05405432709724711,0.03260841231452605,0.05479669944728238,,0.09523839193359374,,0.16666308575798827,,0.13461315561146936,0.030671051997124943,0.12499978607746498,0.61704180870949,0.07228897697830705,0.08219477196062441,0.08333340759423691,,,0.11764589539540715,0.12987058990759626,0.43192508617418834,0.0192293950940019,-0.06779690194948218,,,0.6194701972817749,0.2241367846706417,,,0.016393453900358956,0.04545460696503745,0.2580623256945098,,0.1624997655812257,,0.2790706564974492,,,0.11650412623439621,0.5278132596474172,0.10714275624638114,0.17307699238414442,0.30354586736844413,0.18556707340100154,0.16901781445141184,0.2921345683848944,0.11111121279489033,,0.2673266684731812,,0.3235338985289662,0.14493030346659608,,,0.18432221465920984,0.10704226326825661,,,,0.18556767573542698,0.37704985824385284,,0.27868719181977175,,,0.07500039803920333,,,0.11320752992425787,0.22093933628856677,0.17688437543840285,0.18125043622831938,0.10040159234491042,0.2727279084850027
2001-12-31,0.15094453353094361,0.11111072094458829,0.31428519435260105,0.10344823013924587,0.08974336632835178,0.21052801794419063,-1.0001196862390245,,0.23913051160780574,,0.14285897650060986,,0.37288330666853353,0.2797641540382203,0.38034209357372784,0.13157594336813871,0.28089940361374177,0.21518849685528285,0.12307713399545106,,,0.17544017791048083,0.09195349399924524,0.06557368776641193,0.15094575686839606,0.25454556839650677,,,0.3005470268522701,0.14084704681419002,,,0.19355488026332335,0.3260868807628565,0.3333342008140021,,0.3440890602156659,,0.25757599050625424,,,0.13043430868187866,0.0,0.24193578249506875,0.2131143365299537,0.19180975044446957,0.08695665858960555,0.14457660071080536,0.21739108048213218,0.2142846651271033,,0.24999995873833725,,0.2666650981621912,0.13924741389036366,,,0.3332253167480421,0.2582695357103888,,,,0.10869546627566229,0.0,,0.19231197673143408,,,0.1395353142661504,,,0.2372882399657288,0.22183698184603418,0.1857919997620059,0.18471025472066338,0.1348825424183988,0.25714253349542604
2002-01-31,-0.032787559287333456,-0.21428731002891288,-0.16304303736719605,-0.05208304543730358,0.16470601490096315,-0.1391321358552221,-0.0206195125159383,,-0.10526338121947876,,0.012501540199909345,,-0.14814852362924968,-0.1255830362271384,-0.21052651686806545,-0.0930238336166932,-0.1403510804191258,0.020833124221641963,-0.09589013002450164,,,0.08955123185554337,-0.02105192251735233,-0.1384616268455492,-0.016392376846029788,-0.028985469238475337,,,-0.05462128378421305,-0.1234583086378711,,,-0.013513335730139353,-0.1311475680633294,0.019232085965473766,,-0.06000553536484177,,-0.060241532808418485,,,-0.07692307692307687,-0.06364056893213799,-0.1428572657247147,0.0540544697115648,-0.011509712047646392,-0.18000005791511386,-0.02105437498712892,-0.017856631603330952,-0.11764649025595209,,-0.19999997359253496,,-0.05263131778321495,0.44444875336807077,,,-0.19169360871318153,-0.15470159087639934,,,,-0.029411880022138792,-0.11904614340690267,,0.1827945037170593,,,-0.1020412311632386,,,0.013698599456877014,-0.01517805881105927,-0.04221760299273103,-0.03849004190133387,-0.027844475169808702,-0.13636347742424237
2002-02-28,-0.18644119721934904,-0.01818150043496014,-0.06493517093954493,-0.18681340737978458,-0.08080797616342505,-0.15151318705740635,-0.1263208940015791,,-0.029411154188914046,,-0.11111128973230966,,-0.10144761911155697,-0.14893695744281543,-0.12156861577244582,-0.012819041155180955,-0.14285695136299636,-0.061224094805355844,-0.12121235851955703,,,-0.19178039721251883,0.18279511267605542,-0.13214280886878393,-0.12000233419615225,-0.23880617040338115,,,-0.15555549853400652,-0.0704232877667802,,,-0.0821974677571835,0.283019086415893,-0.05660435892476534,,-0.1574411229672319,,0.14102564525845307,,,-0.14166574704909918,-0.2330180072806145,-0.10606057058620944,-0.20512856580574623,-0.18604460241301612,-0.12195115749719676,-0.1827950492093695,-0.294545199476413,-0.15999989237787438,,-0.12500022693914548,,0.061202027676203086,-0.253849272107322,,,-0.09273341629695764,-0.15071771500502762,,,,-0.07070680447981004,-0.13513551317624506,,-0.17272938900234946,,,-0.20909069106065636,,,-0.14864864754285156,-0.15931628684540455,-0.16372513860733184,-0.1657523487961574,-0.1486805711938033,-0.13157961328473455
2002-03-31,0.04166772484919079,0.24074083491906073,0.1805552784388742,0.24324378745422348,-0.09890090864582635,0.11904573219053649,-0.09637959202981483,,0.010100233378060874,,0.166666998232333,,-0.032257308610886826,0.05000109615998438,0.20982179180326188,-0.03895637481932723,0.02380932195682095,-0.010869674269187724,-0.051724291574237524,,,0.050847280142481965,-0.02272787962276146,0.02057613425100313,-0.10606201064032494,0.03921610145969745,,,0.1999991173450666,-0.09091213857498304,,,-0.10447699123180831,-0.05882319659699109,0.08000047093728302,,0.010094696266456538,,0.1460680035398303,,,0.0,0.0,0.08474560628502403,0.0,0.0,0.06666648970381894,0.05263106007537455,-0.06185609852272944,0.031744709856902587,,0.10714284366965754,,0.035716567767833496,-0.10309392523835215,,,-0.034182276035457204,0.12394358219927715,,,,-0.010869796041052648,-0.0312509995860889,,-0.1978033180320491,,,-0.14942591841296826,,,0.0793650000307573,0.10974701348632676,0.06190260850575213,0.05641435802592665,-0.0019902382131230523,0.19697003794244172
2002-04-30,0.1200006837749592,-0.1343273232965031,0.0,0.021738832861118773,-0.10975661671946102,0.05319082677590714,-0.11999916712623648,,-0.08999957178745432,,-0.130954819712512,,-0.016670211056108886,0.0595260786008347,-0.018450391629475482,-0.26427292458609697,0.0,-0.06593367581804532,-0.0181825232306978,,,-0.14516162161139834,-0.0465111639262904,-0.05241954436843643,-0.016947922191551834,-0.018868061680413106,,,0.008772595666389993,0.5500064098850674,,,0.1166658926781996,-0.046875469645681456,-0.03703810350090275,,-0.029994884087430895,,0.07843125175722365,,,-0.029126317611452235,0.11392627459331872,-0.0781248670600807,-0.06451574964475149,-0.014305117993759331,-0.09374987981480731,-0.03749855241334099,-0.04395618077619623,-0.07692285517393582,,-0.048386580166012716,,0.06896449130269144,-0.03448522829611189,,,0.07043744397461338,-0.03132828536962384,,,,0.07692278320481982,0.25806604997695803,,-0.08218609823447776,,,-0.027026641611791358,,,-0.014705850923814157,-0.01474319676887903,-0.02209598455378592,-0.020369220912362596,-0.005866081636646592,-0.012658372915872795
2002-05-31,-0.10714340224373542,0.03448190370995752,-0.07058789976231183,-0.07446821239780455,-0.06849276228552847,-0.05050445315664043,-0.1098509816530332,,-0.197802644999854,,-0.04109627648720038,,-0.15932117708651905,-0.12809126568478657,0.07894762902226171,-0.1250047047933669,-0.07906933779749159,-0.15294302186708175,0.462963205406109,,,0.0,-0.12195073967139847,-0.08510619565751898,-0.05172532345218839,-0.23076914441896768,,,-0.13913116185356078,-0.09677448370556363,,,-0.1194023204304453,-0.06557393420103697,-0.01923052450128604,,0.10823526308985287,,-0.29090937780379444,,,-0.15000135531856473,0.09091310228706506,-0.033898604198230875,-0.15517252521207803,-0.18838281706694815,-0.1839080354560333,-0.07792366357035196,-0.18390903739488706,-0.09999986387069915,,-0.11864467620742725,,-0.10967820641418391,-0.11904956848666848,,,-0.10988699802593072,-0.08150061523666408,,,,-0.11224466245052456,-0.21795021762170597,,-0.13432862611820273,,,-0.06944503370347377,,,-0.1641791098733303,-0.10011446523357692,-0.0867434518038056,-0.08983082278472154,-0.06476876954911204,-0.08974387277689233
