date,mad_3,mad_5,mad_10,mad_20,mad_50,mad_100,mad_200,mad_400,mad_600,mad_800,mad_1000
2002-11-30,0.01630364128374695,0.020935439031084746,-0.0013897477160974558,0.02902379373681141,0.22611070365809005,0.28894433960268007,0.2549816939086944,0.24151137682833856,0.22311848392815237,,
2002-12-31,-0.00039519994234205047,-0.010547265816967633,-0.03565329044655963,-0.12111077648667867,-0.1304888315406869,-0.026479655000296587,-0.027551065433517707,-0.03054431255023471,-0.04069470413587495,,
2003-01-31,0.012004846030562177,0.014391994114699713,0.023465842695105543,0.05003461770649276,-0.037822034851474506,0.01816205696795814,0.04872774227731069,0.035532847350372876,0.029684627473507197,,
2003-02-28,0.010773478061723463,0.014970664052836202,0.0053593654965067294,0.03398163276156896,0.060802837307012636,0.03716966449958781,0.10344576153034879,0.08129396930930177,0.08088823112436194,,
2003-03-31,-0.008839288509981391,0.0021216114376714224,-0.010314577512583911,-0.06142199740096366,-0.10704492981390179,-0.16004544459094494,-0.09068087568671057,-0.11659024878721036,-0.1077453251745717,-0.19309687817275667,
2003-04-30,0.007960359621926871,0.014663697213726623,0.014388259338310894,0.04898322385520926,0.07911860033014184,0.0544158101561778,0.08631072212681823,0.06492241411991229,0.09235242214244477,-0.005329310367641504,
2003-05-31,-0.0023870531146740204,0.008272515147186077,0.039722026724147375,0.049613533039433166,0.0681160596756174,0.06302866498419468,0.06574708712028299,0.03816652385136621,0.07474886129150482,-0.005511282692866826,
2003-06-30,-0.004275251247960465,0.002424003608250791,-0.0014403471386321698,-0.0007202341312527727,-0.008060626109133273,0.008233413566253178,0.007137413755807787,-0.01071259846501793,0.026910994407580935,-0.03557949379991765,
2003-07-31,0.007007410304602724,0.00389517056489197,-0.0009695676365097938,-0.0005861347954242424,-0.022291441683911062,-0.009947650243711026,-0.037139245663807996,-0.031397181237794114,-0.0069822236401513305,-0.045578287728956335,
2003-08-31,0.002624876000981269,-0.0037476232064415083,-0.007805640551603377,-0.004438658082049796,0.05053392963645109,0.05339690079338055,0.0457644127190151,0.0734275855103117,0.07875909702245254,0.05963622236198329,
2003-09-30,-0.02253267546389981,-0.03724077321844077,-0.03803877811350043,0.014455568282320197,0.09131372413378713,0.14684961759656368,0.17999344325117517,0.20171199792282857,0.20462636545384583,0.19613970109260803,
2003-10-31,0.03177432858659257,0.04695735218840569,0.03848735192199282,0.037630657790801436,0.15509334054393253,0.28078925835745294,0.3659589867674835,0.42332980271796816,0.4377387480338977,0.43775273267330506,
2003-11-30,-0.04995210425414798,-0.06209094808248061,-0.06426917629227502,-0.05947608325337628,-0.01014322056595185,0.12561511032729755,0.22967286397611364,0.3049896838349073,0.3211050901205721,0.32827196978504936,
2003-12-31,0.017911585906136507,0.02863838328650581,0.027017848001763767,0.06467475562916092,0.1398590017252639,0.2817330220538359,0.477362262802433,0.6139836079336727,0.6408869660468866,0.6671061779806475,
2004-01-31,-0.012693641084345786,-0.027092563887387233,-0.04665923660085747,-0.07803475019876038,-0.022321751811557156,0.08296978326745275,0.27986809470589513,0.4418998949767603,0.4813148496352162,0.5273221661144256,0.43480852224701194
2004-02-29,0.005316819320154487,0.013917361405537454,0.0038225285142852172,0.03343313763584521,0.025783573381623848,0.11652052707641691,0.34012852784224434,0.5275872664151189,0.5835334936648338,0.6523394928054296,0.5663864171568558
2004-03-31,-0.008772879565531966,-0.014286623108716978,-0.004167098305266181,0.018181347823329697,0.06482714731275574,0.11765710644664207,0.3360335387347735,0.5639266081354042,0.6331192391446476,0.7214604402582718,0.6632163318719775
2004-04-30,0.0014410070176562595,-0.007493902554309817,-0.042512559606487144,-0.061348514647819874,-0.07100279394441222,-0.04102744894022092,0.12614347895650613,0.34233848846292836,0.42387817141261364,0.5078418762332395,0.4784758232995343
2004-05-31,-0.006392848861685674,-0.002267485779460121,0.0180854181393717,0.0023229116428535868,-0.07998631791041455,-0.08532896739461548,0.026441580013087274,0.23557864949388496,0.3331117648759174,0.4052781598169981,0.40315815186673354
2004-06-30,0.009160635722699872,0.024877581047488828,0.0453511426543689,0.03639160293702348,0.03235690723195184,-0.023993934723113508,0.04119940579948134,0.26791431887380335,0.38677172818582384,0.4487941903099928,0.47199958250718876
2004-07-31,0.01098576298923759,0.020789896277639386,0.025064842529988196,0.03590439967839765,0.08391270088903235,0.05556760727607424,0.08549902092157202,0.3383478407432736,0.46676961247149107,0.5376387282946968,0.5747033629387037
2004-08-31,0.01691985724210232,0.02249880574491958,0.03454278918984821,0.04643608029160884,0.07746182524676515,0.10988011776006545,0.10656938928558124,0.352656622553595,0.49843343114601213,0.5790695048068608,0.6265283821096037
2004-09-30,-0.009127791794041662,-0.009833306107374318,0.011564592144966745,0.021738886972117566,0.08750436302000253,0.16387323443334822,0.16447450636815986,0.4148264913649389,0.5858707662347586,0.6755935997309859,0.7380561307756897
2004-10-31,0.01614443161114454,0.02451227663184108,0.02439953940922046,0.02560409454974044,0.06606774369140078,0.1489682866925932,0.1909274528911118,0.421258481302236,0.6104452189957035,0.7066320868513891,0.7845661344223187
2004-11-30,-0.01633164034595147,-0.02707178692528045,-0.025892073889480116,-0.019444778749076685,0.0018521181043411605,0.0701656155456678,0.14105901156215062,0.34386121869350017,0.5330676087080968,0.6354510931884805,0.7274177355452573
2004-12-31,0.005594725775156295,0.011271823008142112,0.020611481717802027,0.050227008566214426,0.07839372357760532,0.133693145427644,0.23662839637744093,0.43463818198651216,0.647382325221223,0.7624988925538025,0.8766817933067625
2005-01-31,0.003475727816650398,0.007585623958754617,0.015812222483774452,0.04457844072787709,0.11347434838258441,0.17229757324275674,0.31544730847177793,0.5077228860598366,0.7440172723716165,0.8764600730322318,1.0081017848844676
2005-02-28,0.016785243544043205,0.03363405470589398,0.035055967866784776,0.02782917668543572,0.07657617560507157,0.15705828517755505,0.30845496583248067,0.4965866201421727,0.7440344397952632,0.8967922725983446,1.0344477521334028
2005-03-31,0.027264795850381107,0.02244942545989237,0.023563205838632806,-0.015069075254989128,-0.048543424111932576,0.006360387105389886,0.12349602927211012,0.28834367015611084,0.5101806534107378,0.6662046504142785,0.7793150110652924
2005-04-30,-0.005710760430275297,-0.020798015364207223,-0.021985380603799398,-0.045179885330190794,-0.08250615167193909,-0.08510977024808297,0.004257203589761449,0.1503353842697257,0.3595880155212936,0.506496407051789,0.6054520008791886
2005-05-31,0.013956558587517653,0.027199331240266744,0.022433471539758942,0.019674296686418735,0.018543460320979532,-0.026391300900707626,0.04770570447555311,0.1988005969911948,0.41796340890311656,0.5758484174787262,0.6871613527513085
2005-06-30,-0.0004042144676870141,0.0018634004755144762,0.004664142734509769,0.023594754361960346,0.06415481030002312,0.04655421372229296,0.08816258896415263,0.24567950941776306,0.4670009591835165,0.6424441276480748,0.7634240552798184
2005-07-31,0.008202236976869282,0.013340524521656238,0.020869173973392607,0.04099717415931159,0.10040408690295899,0.14166426048688052,0.1634102463813636,0.3314989229283609,0.5603191772722713,0.7572086122104498,0.8894531804238985
2005-08-31,0.01957801771048029,0.02937516912527105,0.056192258153825,0.05603112859941417,0.08099048687120947,0.15403431424383407,0.1798061610768289,0.35431256512630904,0.5698926489179421,0.7787863662049512,0.9191251736798183
2005-09-30,0.005279731168615687,0.0021429813589579627,-0.0014917793163423676,0.014608746298000685,0.08174690263264428,0.16471048488979956,0.2227858574703352,0.4117502694042694,0.627500885028895,0.8496173178751494,1.003629622296915
2005-10-31,0.017143297754369957,0.015244543482761053,0.016498860873653376,-0.013130873572936186,-0.007991243423716932,0.05955779969319441,0.14074457823730513,0.31679136818377196,0.505151620491433,0.7180105036666289,0.8650879017016009
2005-11-30,0.018365437520925232,0.024588823531594306,0.04811158776081448,0.08369227394675294,0.12980017356438478,0.19737655011320832,0.3232220084660242,0.5192041074033225,0.7274602386255995,0.9787453838862261,1.1612967779663417
2005-12-31,0.004189861496664449,0.009636556531597007,0.02476929972230324,0.03332205271414734,0.10382527438687017,0.1739187834462641,0.323630563896665,0.5152113267848855,0.7244803617417679,0.9832079190704515,1.1862552572724216
2006-01-31,-0.007612211814240877,-0.014916473146641684,0.0012468749407466007,0.04020602106902804,0.12400640489929593,0.22927284777851775,0.41132819466157367,0.6294494893283962,0.8606466331171634,1.149113639674035,1.3838877604061603
2006-02-28,-0.003777338846633449,0.002892435668098603,0.014999600287719073,0.036361535044475035,0.09481554431919625,0.21249215679026956,0.3952226297782766,0.637609639221199,0.8768467000906968,1.1813007818718462,1.4267458875074466
2006-03-31,0.0029129035906392264,0.008194531963447105,-0.010741138870518419,-0.01422859519460018,-0.03928608585243065,0.03626512964242323,0.19661877036026687,0.42397027840009516,0.640172132000721,0.9067123128598789,1.1322324317742467
2006-04-30,-0.005565115202149529,-0.016173340167942807,-0.003659268996010767,0.005020245855734462,-0.008302885310828678,0.020400325105870643,0.16972317084691713,0.40331318277742123,0.6200265053221865,0.8811401695628645,1.113690944886009
2006-05-31,-0.004395051191003918,0.0022904512631773954,0.0034908371487920586,-0.06191484136073244,-0.10048347238905875,-0.12367574240786405,-0.017400713003179802,0.18063046172523456,0.3654135902516684,0.5786372828835602,0.7806685910819553
2006-06-30,0.035722470868450484,0.06076138822794386,0.05001727511845888,0.03179787763214814,-0.08361147581683626,-0.14497101794155443,-0.09805936627904333,0.0759401569790763,0.24262939244911474,0.4279613364181123,0.6138962729836845
2006-07-31,-0.006549973080517635,0.0009629469615577424,0.02292070992790074,0.022000870165072683,0.019015639941214246,-0.08313515866021393,-0.08660272389465695,0.07456393423064833,0.23951169076905177,0.4161870559590599,0.6025638993873959
2006-08-31,0.008910469563639278,0.011099738906782175,0.004819867113664111,0.006043960823899797,0.04240136474494727,-0.015516977211598504,-0.06735807110722436,0.09185166415221624,0.2545024027619678,0.4241639229241605,0.6141707600452786
2006-09-30,-0.0021358222752193567,0.0059723535769271585,-0.008927598305158324,-0.01482016344932302,-0.0019425463153105449,0.010838652339120625,-0.07702198058743515,0.06508485810073195,0.21463146311267756,0.373482243922612,0.558510272973139
2006-10-31,0.0032954945068845998,0.006595815045582709,0.021991182567523637,0.056573699513044584,0.07397252518132635,0.11265218845565195,0.017629266650684094,0.15084275924127866,0.30584470453955226,0.4739469137624184,0.6738883819480612
2006-11-30,0.009577746077109373,0.008468612615976312,0.0035598122944162647,-0.016706832846070663,-0.007082149166978691,0.017963913361962902,-0.028008549979797293,0.05904216318515387,0.1980976240514667,0.3499256766989032,0.5373509911914685
2006-12-31,0.004160305338527737,0.006427955462301682,0.0017239122390422246,0.001686712689822123,-0.00048535507414981804,0.021929706377461944,0.013241057628637476,0.06324859226019908,0.2015389543884345,0.35256369457313186,0.5403716439167074
2007-01-31,-0.007061224264550359,-0.012808272785186814,0.00260198276172785,0.03904192541832541,0.054193055412486535,0.06387713556404218,0.07621057392459085,0.10110796863667915,0.2421548246908234,0.39763352066559476,0.5887282961895932
2007-02-28,-0.020866251108157652,-0.0336233911913878,-0.043198204510356275,-0.033561404776214165,0.014399081178175788,0.04129909270159726,0.08576390792912592,0.08601365241572001,0.22350169099811668,0.37523052179641936,0.5601809753955413
2007-03-31,0.0044207696748483905,0.007095143197035414,0.01637824855993064,0.038849492285733866,0.034925786392434155,0.07836865800808757,0.1324221424143508,0.12384714435399413,0.263018229243549,0.41929154087346454,0.6019981036492135
2007-04-30,-0.033782024891666596,-0.041739170073287646,-0.037427029660265676,-0.022450730502305616,0.028629508045130203,0.07260892918991435,0.13232995956363824,0.13723550240202842,0.27291118278121473,0.43000520477147397,0.6091724099492108
2007-05-31,0.006307376140179066,0.00824989984216673,0.012952590859596214,0.028631768543956992,0.03660740280308561,0.08448062651547472,0.15235374816307679,0.16963141363154377,0.30329300845259954,0.46304166290370197,0.6393341592392883
2007-06-30,0.020545110975713543,0.02438137524906736,0.022948406220845596,0.03217407932195093,0.027285890350037922,0.0584052847629275,0.12875450763923446,0.15185903818142488,0.2806692434257738,0.43318947818179465,0.5990905912413549
2007-07-31,0.016867334362745234,0.0035495805986653917,-0.005404578985766073,0.01611079389557557,0.09083508805522378,0.13431053922342362,0.2197549739735447,0.26872492880678855,0.4027892591347806,0.5626588110819797,0.7403245050017295
2007-08-31,0.03125560916811798,0.04246004648554558,0.06121118068883247,0.03667034015028059,0.01089538658321798,0.051033168565025155,0.13283795165283663,0.19590610917834494,0.3033493352030574,0.44788559247852233,0.6105253573513276
2007-09-30,-0.0033661017815264094,0.00396392360338349,0.01682258758617028,0.0525462267315453,0.07028542678450234,0.10649000611987836,0.18517103866217788,0.2784155718585166,0.3711408609361462,0.522705622830415,0.692052381095613
2007-10-31,0.011768535019285542,0.020816105173287358,0.024578359849031672,0.028075106122518845,0.10322931671059976,0.13525676890600447,0.2191303690900317,0.3449603962714691,0.42612881348210085,0.5840977720870075,0.7607007706896214
2007-11-30,0.012724931262887207,0.023935088565476326,0.025379236893021906,0.0038370481916918386,-0.011463398979114747,0.03269117368940555,0.11399480398999606,0.2481630107264392,0.30927428061923723,0.453563123702422,0.6148772545001124
2007-12-31,0.0008697957584045124,0.001684894963329242,0.011033630713704001,0.005341022716945476,0.0100007603326151,0.046469364193601814,0.11262651397974732,0.2603844117576526,0.31474971726388246,0.4583660183727998,0.6197289162135902
2008-01-31,-0.02646327181991459,-0.03302217887152703,-0.0450614952212246,-0.1126079209197719,-0.17783924238820137,-0.1958000636718723,-0.153978882941457,-0.04630712370149437,-0.005610134228482888,0.10051909092926081,0.22165298525963784
2008-02-29,-0.01848450474444774,-0.01493971457373533,-0.02059944178958839,0.0019069697365501348,-0.06536941692181475,-0.13182049413194352,-0.1106951129399184,-0.011458916072741854,0.03318089743359964,0.1376501295485406,0.26150398602495817
2008-03-31,-0.01766910143864442,-0.028512621396996618,-0.03221264203385976,-0.056585688580130356,-0.09756027413130908,-0.19406954870412396,-0.21784335203723992,-0.14334090488053308,-0.10640234973122631,-0.019103839307229475,0.08542027824872278
2008-04-30,0.0020570347702377756,0.0019352365900837665,0.014158429769532743,0.027764770867344524,0.024127939325998993,-0.05431404146263452,-0.1185053288646849,-0.050677021694142343,-0.009277260475851534,0.08233155025826577,0.19297321654110378
2008-05-31,0.012392715360687312,0.008978210236251227,-0.009647849577313572,-0.03641719297963575,-0.03934548503688262,-0.0745226068944399,-0.1709466444261235,-0.13102172484020758,-0.09103812156346336,-0.014348626472037829,0.08161515395356544
2008-06-30,-0.02073904054609388,-0.03783407501189273,-0.058533081121868946,-0.0819245967792338,-0.1324180732066137,-0.15495606548244456,-0.25622406611592674,-0.2360982103721797,-0.19825208699325536,-0.14209974542261528,-0.061544807007768654
2008-07-31,0.031831330543005354,0.06366386219434106,0.08167990218836518,0.1318715523335643,0.11704836486763948,0.05991251536088393,-0.06619338485349602,-0.07901751721564954,-0.028562941113290163,0.02296845669656289,0.11633523260840972
2008-08-31,-0.00030941290566555146,-0.005674766260961195,-0.01144938998410705,-0.030033405631986088,0.03178366979906899,0.00017584654774749353,-0.08749069080666705,-0.1320148700058379,-0.08104506883842577,-0.04341410653748079,0.0415683803791731
2008-09-30,-0.007486514829780577,0.003649738290594451,0.027585008169896286,-0.025262397860077446,-0.07901287014436265,-0.0676798446200606,-0.1389254363238115,-0.20957563408673496,-0.16391716548892354,-0.13943776769269933,-0.06551790898324061
2008-10-31,0.050805732172978235,0.08743511865349651,0.07880636584254708,-0.010168378030576353,-0.18266369132435967,-0.23058923252460461,-0.29283539418107796,-0.38042205059940826,-0.34946325205340834,-0.33522145003246184,-0.28061419476868865
2008-11-30,0.021693313257350244,0.036321797179936555,0.08624111403265688,0.019429966310674285,-0.09307928883080552,-0.240765588871657,-0.31355919953322475,-0.41405045443684096,-0.39472879735362365,-0.3834386316883932,-0.3361544465606149
2008-12-31,0.011210939622476879,0.01560292410466535,0.019874243816787596,0.04485456636203011,0.05052991912695859,-0.14882255170334602,-0.24712284773739313,-0.37454306181618147,-0.36317769270275757,-0.3530556829185756,-0.3070564662995523
2009-01-31,-0.012687383110957073,-0.0068874698267243906,0.019026562319158113,-0.001273340971876702,0.019762096178310262,-0.08728094996375779,-0.23974510473065203,-0.38122415717349367,-0.3794506880727061,-0.37274912788528536,-0.3308196312310778
2009-02-28,-0.003700198209763972,-0.0019772222977180176,-0.0032698102969694887,-0.03751730637055517,-0.06338421653713588,-0.07625315371462082,-0.2570430287499038,-0.40900339611475667,-0.41932943411972845,-0.4144674491385735,-0.37920772314060613
2009-03-31,0.008990211844483564,0.009973206756582087,0.0348236149527279,0.06674330228009673,0.043530705518329826,0.025753090852142835,-0.15658835514388625,-0.3432015271489003,-0.36911647338537357,-0.3650841993921773,-0.3336479652011779
2009-04-30,0.03677588335129589,0.049357784282675565,0.0694328246282101,0.10599243209972076,0.21999485860664847,0.2219612282211776,0.06503019281954248,-0.1694364834669152,-0.21816783171972232,-0.21162498477377856,-0.18313253954586795
2009-05-31,-0.0017463335047031014,-0.0025418666892635944,0.007319995062870621,0.03734336707750496,0.17420546756322208,0.28031294384007865,0.1974653264545152,-0.05607674093803383,-0.1317996708601541,-0.12232792202877207,-0.10062993893191174
2009-06-30,0.0027264831613718066,0.01157187865518794,0.028996917169447523,0.05021384810282603,0.09639822183876223,0.255145309062776,0.2899746495894451,0.02661403193304679,-0.07921211518577387,-0.06841179431583022,-0.055362866751093254
2009-07-31,0.021756369523902697,0.03981764744684879,0.07196392654949202,0.1073001848617785,0.1637257624632742,0.30615253842834456,0.4671357448050668,0.21676228314251844,0.06659575068059298,0.07869762620363296,0.08397380267484578
2009-08-31,-0.013011806796186742,-0.015946960875452665,-0.00511239084916193,0.022613324432230852,0.13326229855947225,0.2604628332895764,0.5004180964622222,0.33634340241233485,0.16221501064072896,0.1702681532433441,0.1733513314891264
2009-09-30,-0.0024991163387083626,-0.0006041001502509191,0.010841322511758733,0.02958608900820736,0.06692227988080601,0.19149650117925887,0.4408727080340582,0.37120194357316083,0.19555384407154053,0.19540694127452607,0.1993371955414991
2009-10-31,-0.03370964691681111,-0.05290823340255579,-0.061082482859991294,-0.05542483005043708,-0.017482145428869722,0.08567998249694053,0.3215787620715047,0.3352721868817481,0.17345858628126698,0.16704069409228617,0.17048477289549235
2009-11-30,-0.002579128712387857,-0.003006557223949269,-0.023529269598888236,-0.035588932906365445,-0.060732481437336006,-0.005327167627179219,0.20199415438918034,0.2739389542305035,0.12724511168536168,0.11532930224819204,0.11863844615872532
2009-12-31,0.014049188896358089,0.01758708181563784,0.025459549979666152,0.04156561037763895,0.07641206420841495,0.09895611738248422,0.2956081708419531,0.46465416129943904,0.31505619415966035,0.2874011784742647,0.2942966011541328
2010-01-31,0.0028117622656624874,0.0042721152124063355,-0.00011507618004036324,0.0033695761681540315,0.06435594247785592,0.09754951317274463,0.252660785503094,0.4832519787684446,0.35357648432576205,0.32008418312849973,0.33196049205899403
2010-02-28,0.006833004791654496,-0.014225706256399295,-0.03341634969277463,-0.04290303255205008,-0.05972932269211462,-0.022231050155309684,0.08656395710181353,0.3200984741885269,0.23119652026024418,0.19099625435988576,0.2077600427300641
2010-03-31,-0.0020346356708621505,-0.0032593772868823034,0.020606716362434607,0.04588178125240261,0.06451962264961808,0.09158404415100607,0.17938686350292876,0.4726795064509548,0.40394155399786924,0.3410965887546642,0.36606328409759437
2010-04-30,0.007302602392623703,0.00662409333253966,0.008007284844394835,0.006519452977063134,0.06416433694320256,0.09015327157696196,0.17327613934912578,0.49396583788058424,0.45838009009357816,0.3848099282663384,0.41393123751435845
2010-05-31,-0.005861044859664544,0.005350949860959409,-0.005117178251436982,-0.02171617445507379,-0.043034727884296964,-0.008954047006407673,0.052498022264775956,0.33592892825117193,0.34398410001291335,0.26692872671100143,0.2946077607413504
2010-06-30,-0.01182909571509716,-0.014627267386125076,-0.024874266184418903,-0.014729152488892616,-0.021852696598070653,-0.006090292888491167,0.03999544968944191,0.29417310669039765,0.34299646192424516,0.26901834358154164,0.2911768121790601
2010-07-31,-0.0077786275140562244,-0.005022500929951823,0.004643605880972235,0.02400446278350432,0.05871480818711983,0.057440805760573976,0.11268728551494589,0.35559540712610804,0.4483041069731446,0.3744490484506957,0.3930333312970993
2010-08-31,0.00864018549555401,0.015501995801139756,0.015311826772131942,0.013998503881837765,0.028969526978894766,0.04534641985400523,0.09282256518259846,0.30642710559461994,0.42877635531841785,0.36583465118425695,0.38065100432188936
2010-09-30,0.0020694616414840272,0.009477174014232315,0.017026410604219056,0.04105708957322696,0.0800461942646451,0.12613845997745332,0.16629333967107174,0.37555357746558826,0.5419187113583375,0.48691345815403286,0.4964688550876668
2010-10-31,-0.008718135139512695,-0.01778096789176775,-0.018042595452936294,-0.00038791372354429754,0.06439303185910461,0.1251486052959645,0.18541340100702763,0.3736428722170697,0.5771682618340446,0.538472656793094,0.5432919752670975
2010-11-30,0.002464035729937919,-0.00968606639286973,-0.030184147672477013,-0.04745230665470601,-0.03452365797447232,0.030345019475465307,0.1016779324517314,0.259218635181502,0.4670435651038565,0.4476477967415249,0.4493721735899172
2010-12-31,-0.007681436792330687,-0.006987611247328163,0.00220548559898881,0.0009033482862783604,-0.024690363189481812,0.012991493283349698,0.08262290180681897,0.22690504569650893,0.4468177680214165,0.4517347985813498,0.4439049817909604
2011-01-31,-0.008843051162245485,-0.019375624546372427,-0.02940269486841518,-0.05118661994754148,-0.046035118776264095,-0.0517120930158933,0.01950244686884761,0.14097435554627658,0.3599695382839627,0.3827065406111776,0.3675430384801268
2011-02-28,0.0023973661019398573,-0.015369402802631882,-0.04012093708285769,-0.047699926954483884,-0.06682029771964026,-0.08361828236752622,-0.02302832883967232,0.07889735904128115,0.29111922393182255,0.33185887394662905,0.31202778912501317
2011-03-31,0.0027992288078086958,0.002802270655577477,0.0032192863653890402,0.014835778098085672,0.010435003122158282,-0.015045414055007367,0.012536267167151616,0.11334134014319774,0.3198568604279579,0.39031736751345214,0.3657786217046053
2011-04-30,0.01103398914922149,0.009835564112896433,0.014595199991186192,0.01475850726247363,0.06390785412310995,0.05698948930219605,0.06761224559077195,0.17350003304480488,0.3753501393232963,0.47438956200148175,0.4535284245711746
