name,observations,avg_return,ann_return,ann_vol,sharpe,max_drawdown,t_stat,p_value,skew,excess_kurtosis,positive_pct,factor,method,common_start_date,original_start_date
roe_portfolio_sort_common_start,38,-0.011592029369157299,-0.13910435242988758,0.27554757108214534,-0.5048288100801958,-0.5902128354094531,-0.8983494515176839,0.37480833732952734,-0.29158369060579875,0.4081832624054065,0.4473684210526316,roe,portfolio_sort,2023-04-30,2023-04-30
pe_portfolio_sort_common_start,38,0.025969549925781283,0.3116345991093754,0.2284825736767136,1.3639315860924952,-0.13857087676878566,2.427134045854459,0.0202054410167805,0.3378920183903179,-0.606416073265216,0.6052631578947368,pe,portfolio_sort,2023-04-30,2023-04-30
momentum_portfolio_sort_common_start,38,0.003126445529205736,0.03751734635046883,0.21555992802940457,0.17404601445845297,-0.3352271148429947,0.3097171526378459,0.7585137209852387,-0.4943287268195052,-0.11111702213369723,0.5789473684210527,momentum,portfolio_sort,2023-04-30,2017-02-28
trend_portfolio_sort_common_start,38,-0.0006578224212667922,-0.007893869055201508,0.21433665145225028,-0.03682930101649039,-0.3966755187640322,-0.0655382214867807,0.9480983160123858,-0.5592542025953539,-0.36093481229977176,0.5,trend,portfolio_sort,2023-04-30,2018-06-30
roe_cross_sectional_regression_common_start,38,-0.0007045879520867085,-0.008455055425040502,0.07366107364531037,-0.11478322276095133,-0.1693585985236079,-0.20425824190650316,0.8392711057430802,0.3180717566278241,0.5667556784329921,0.47368421052631576,roe,cross_sectional_regression,2023-04-30,2023-04-30
pe_cross_sectional_regression_common_start,38,0.0014311212274898837,0.017173454729878607,0.05978590221963862,0.2872492358949034,-0.07267101915069685,0.5111637615810142,0.6122733363336903,1.0031235251712256,1.2395727938321777,0.5,pe,cross_sectional_regression,2023-04-30,2023-04-30
momentum_cross_sectional_regression_common_start,38,0.003974815904594764,0.04769779085513717,0.09397154653966841,0.5075769486777829,-0.11232564700651126,0.9032397999933284,0.3722418486967095,1.4956698273756563,6.078521492279437,0.5526315789473685,momentum,cross_sectional_regression,2023-04-30,2017-02-28
trend_cross_sectional_regression_common_start,38,0.0022753711883614345,0.027304454260337216,0.0937169628725426,0.29135018275690333,-0.1424129061519539,0.5184614500065134,0.6072232954755064,0.8739688378500913,2.672808773525281,0.5,trend,cross_sectional_regression,2023-04-30,2018-06-30
